nombre,usuario,fecha,texto,emoticon,cantidad_comentarios,cantidad_likes,Cantidad_Retweets,link,mencion
La Hora de La Verdad,@Horadelaverdad,2021-08-19T11:51:35.000Z, alaire la senadora el dr está pensando un país como yo creo que debemos empezar a pensarlo y a construirlo todos los colombianos envivo→transmisión la hora de la verdad agosto de escuche el programa en directo de lunes a viernes de a a m por www lahoradelaverdad com co y visite la página de facebook youtube com,,5,12,23,https://twitter.com/Horadelaverdad/status/1428323757295296512,"['@paolaholguin', '@oizuluaga']"
La Hora de La Verdad,@Horadelaverdad,2021-08-19T11:47:21.000Z, alaire en entrevista con el exministro la senadora por el habla sobre su adhesión a la campaña de y las elecciones del envivo→ ,,6,15,28,https://twitter.com/Horadelaverdad/status/1428322693573718018,"['@flondonohoyos', '@cedemocratico', '@paolaholguin', '@oizuluaga']"
Óscar Iván Zuluaga,@OIZuluaga,2021-08-19T01:00:23.000Z,vemos lo apremiante en que las universidades se piensen conectadas a lo local en la zona rural que los jóvenes puedan convertirse en productores profesionalizados empresarios de su propio territorio en conversatorio con senadora óscar iván zuluaga oficial los invito a unirse al conversatorio los invito a unirse al conversatorio que tendré con la senadora paloma valencia sobre educación para construir confianza y bienestar en colombia facebook com,,13,27,56,https://twitter.com/OIZuluaga/status/1428159879563382792,['@palomavalencial']
Óscar Iván Zuluaga,@OIZuluaga,2021-08-19T00:59:13.000Z,nuestro estado no tiene dimensión regional ese tiene que ser el gran viraje en el modelo educativo necesitamos universidades públicas en lugares como putumayo para que jóvenes se puedan quedar en sus ciudades puedan estudiar y generen desarrollo óscar iván zuluaga oficial los invito a unirse al conversatorio los invito a unirse al conversatorio que tendré con la senadora paloma valencia sobre educación para construir confianza y bienestar en colombia facebook com,,11,16,42,https://twitter.com/OIZuluaga/status/1428159584984784899,[]
Óscar Iván Zuluaga,@OIZuluaga,2021-08-19T00:33:28.000Z,como país debemos apuntar hacia el conocimiento la educación que le demos a los niños y niñas entre los y años es insustituible ellos son nuestro presente y nuestro futuro en diálogo con senadora óscar iván zuluaga oficial los invito a unirse al conversatorio los invito a unirse al conversatorio que tendré con la senadora paloma valencia sobre educación para construir confianza y bienestar en colombia facebook com,,64,52,122,https://twitter.com/OIZuluaga/status/1428153104629964801,['@palomavalencial']
Óscar Iván Zuluaga,@OIZuluaga,2021-08-18T00:29:44.000Z,agradezco a la senadora y amiga por apoyar mi candidatura para construir la colombia que queremos y nos merecemos ahora juntos seguiremos sumando para que nuestro país crezca con oportunidades para todos ,,708,479,833,https://twitter.com/OIZuluaga/status/1427789775659048962,['@paolaholguin']
#PaolaMiSenadora,@PaolaSenadora,2021-08-18T00:17:27.000Z,“hoy yo estoy filada con el doctor él ya tiene la madurez y la tranquilidad para un momento tan complejo de país” en voces rcn,,12,15,36,https://twitter.com/PaolaSenadora/status/1427786683982954503,"['@oizuluaga', '@paolaholguin']"
Óscar Iván Zuluaga,@OIZuluaga,2021-08-17T01:24:30.000Z,mi mirada va hacia cómo vamos a recuperarnos de los efectos que colombia ha tenido con la pandemia propongo trabajar en una agenda de menos burocracia y más inversión en la gente ,,68,84,205,https://twitter.com/OIZuluaga/status/1427441170414772227,[]
Óscar Iván Zuluaga,@OIZuluaga,2021-08-16T01:27:18.000Z,mayor seguridad ciudadana prioridad que no puede esperar los que estamos contra el narcotráfico terrorismo y sicariato debemos unirnos para frenar crecimiento de inseguridad y dar solución definitiva a víctimas que principalmente son mujeres y jóvenesseguridad una causa común el deterioro en este frente obliga a un trabajo conjunto para proteger a bogotá eltiempo com,,45,67,110,https://twitter.com/OIZuluaga/status/1427079487167025152,[]
Óscar Iván Zuluaga,@OIZuluaga,2021-08-15T18:31:02.000Z,debemos unir varios sectores afines en valores e ideas el propósito es colombia que a nuestro país no le ocurra lo que está pasando en perú que no caigamos en populismo de izquierda o en socialismo que restringe libertades hay que cuidar y proteger la democracia colombiana k views,,2100,560,755,https://twitter.com/OIZuluaga/status/1426974730649747460,[]
