nombre,usuario,fecha,texto,emoticon,cantidad_comentarios,cantidad_likes,Cantidad_Retweets,link,mencion
Gustavo Petro,petrogustavo,2020-11-11T13:39:09.000Z,todas las mujeres que hacen parte del movimiento colombia humana tienen pleno derecho a participar en la elaboración de las normas de su movimiento la democracia con el diálogo de todas nos permitirá construir un movimiento integral profundamente popular y feminista quote tweet luciana cadahia nov querido un protocolo organizado por una abogada que defiende a un acusado de acoso sexual no promete mucho la verdad creo que la ch es capaz de mucho más según he conversado con varias colegas del movimiento twitter com petrogustavo s… show this thread,,54,248,1000,https://twitter.com/petrogustavo/status/1326519838207041536,"['@lucianacadahia', '@petrogustavo:']"
Gustavo Petro,petrogustavo,2020-11-11T13:28:49.000Z,en el duque habrá escogido los registradores el que escruta elige decía el sacerdote camilo torres quote tweet rcn radio nov duque tendrá poderes especiales para reestructurar la registraduría ,,135,829,2300,https://twitter.com/petrogustavo/status/1326517237306564610,['@rcnradio']
Gustavo Petro,petrogustavo,2020-11-11T13:27:24.000Z,duque permite la importación de alimentos subsidiados que destruyen nuestra economía porque eso abarata la alimentación y les permite bajar el salario relativo para aumentar las ganancias empresariales el problema es que así no se desarrolla la industria y la producción,,14,207,858,https://twitter.com/petrogustavo/status/1326516882116055040,[]
Gustavo Petro,petrogustavo,2020-11-11T13:25:26.000Z,la papa de bélgica que se importa viene con subsidios del pac la política alimentaria europea por eso es mucho más barata que la colombiana poner una tasa por emisiones de gases invernadero a la papa belga y a todos los alimentos importados protegería el campo colombianoquote tweet césar pachón nov no compre papa congelada de bélgica compre papita de la tierrita hiérvala y luego la congela show this thread,,54,541,2100,https://twitter.com/petrogustavo/status/1326516384847847425,['@cesarpachonagro']
Gustavo Petro,petrogustavo,2020-11-11T12:20:10.000Z,el protocolo contra el acoso sexual que será norma en colombia humana y ejemplo para el país se construirá con la participación de las mujeres del movimiento esperamos en todas las regiones del país sus aportes quote tweet laura martínez nov las mujeres de la ch reunidas con aportes hacia un protocolo incluyente no inquisitivo contra los hombres ,,142,400,1200,https://twitter.com/petrogustavo/status/1326499959244517376,"['@laurammoficial', '@colombiahumana_', '@adoradatormenta', '@lupemohawk', '@alexandracading', '@escriboconlaizq', '@cielo_rusinque', '@clafe64', '@lapacifika', '@maryluzherran', '@girofer', '@fresameli', '@mariaclemenciach']"
Gustavo Petro,petrogustavo,2020-11-11T12:05:48.000Z,he presentado una proposición con varios senadores de diversos partidos para citar a debate al gobierno e invitar a la justicia sobre el entrampamiento al proceso de paz que hizo la fiscalía de néstor humberto martíneza control político comisionado para la paz y ministro de justicia por los audios del caso santrich también está invitados el fiscal fracisco barbosa el procurador fernando carrillo y el presidente de la jep eduardo cifuentes elespectador com,,110,609,1700,https://twitter.com/petrogustavo/status/1326496344350056449,[]
Gustavo Petro,petrogustavo,2020-11-11T11:58:48.000Z,profundamente lamentable lo que sucede en la revista semana me parece que un medio debe escoger una planta periodística siempre por encima del promedio intelectual de su sociedad para poder precisamente formarla e informarla cuando es al revés viene el desastre quote tweet maría jimena duzán nov agradezco a felipe lópez y a gabriel gillinsky el apoyo que me dieron durante los años que trabaje en semana voy a emprender nuevos proyectos que me apasionan les estaré contando ,,579,1500,8100,https://twitter.com/petrogustavo/status/1326494585233797122,['@mjduzan']
Gustavo Petro,petrogustavo,2020-11-11T11:55:11.000Z,en solo unos meses la policía dejó morir nueve jóvenes incinerados en soacha el inpec mató presos indefensos en la modelo y la policía volvió a matar personas en bogotá y soacha la destrucción del estado de derecho en la capital misma quote tweet diego cancino concejal de bogotá nov lo que hubo en la estación de policía de san mateo sí fue una masacre una hoguera humana cuando el fuego inició se salieron los policías y dejaron a los chicos encerrados no dejaron entrar a nadie y no dejaron usar los extintores ,,64,487,1100,https://twitter.com/petrogustavo/status/1326493675069837312,['@cancinodiegoa']
Gustavo Petro,petrogustavo,2020-11-11T11:44:42.000Z,lo que hizo la fiscalía de néstor humberto martínez con la ayuda del gobierno de trump a través de elliot abrams fue ayudarle y de qué manera a duque a hacer trizas los acuerdos de paz fiscalía y eeuu se negaron a entregar pruebas a la jep sobre caso santrich el presidente de la je eduardo cifuentes relató todo lo que hizo esa justicia para obtener las pruebas que incriminaban o absolvían a santrich elespectador com,,30,513,1100,https://twitter.com/petrogustavo/status/1326491036835831810,[]
Gustavo Petro,petrogustavo,2020-11-11T11:41:49.000Z,la respuesta del gobernador del magdalena carlos caicedo a los ataques de tweet carlos caicedo nov señor a través de la presente me veo en la obligación de responder a sus recientes declaraciones de corte injurioso y calumnioso las cuales me llevan a levantarme de la silla en donde aún me repongo del dolor por la reciente pérdida de mi madre ,,58,1100,3800,https://twitter.com/petrogustavo/status/1326490309639933952,"['@lcvelezquote', '@carlosecaicedo', '@lcvelez']"
Gustavo Petro,petrogustavo,2020-11-10T17:08:42.000Z,claro que el día sin carne es importante porque la rama mundial de producción de carne a través de ganaderías estabuladas y con cultivos de forraje regados por todo el mundo es hoy la principal causa del cambio climático por la emisión de gases invernadero en todo el planeta,,751,1400,7400,https://twitter.com/petrogustavo/status/1326210184251904006,[]
Gustavo Petro,petrogustavo,2020-11-10T16:50:04.000Z,no solo se trata que las listas que se conformen en unas elecciones sean paritarias respecto al genero vote si a eso pero de lo que se trata es que las personas elegidas a corporaciones públicas sean paritarias respecto al género ,,66,329,1500,https://twitter.com/petrogustavo/status/1326205494273433602,[]
Gustavo Petro,petrogustavo,2020-11-10T16:47:31.000Z,pero la cocaína con la que querían extraditar a santrich era de la fiscalía y el señor marlon marín trabajaba con esa cocaína de la fiscalíaquote tweet bluradio colombia nov la fiscalía jamás entrampó al señor santrich” néstor humberto martínez mañanasblu,,250,1200,4000,https://twitter.com/petrogustavo/status/1326204854566596608,['@bluradioco']
Gustavo Petro,petrogustavo,2020-11-10T16:33:03.000Z,es por esto que si queremos cambiar a colombia lo primero que hay que hacer es sacar millones de votos para cambiar el congreso de colombia quote tweet ©halecos amarillosᴳᴸᴼᴮᴬᴸ ʷaͤnͣoͬnͤyˡmͤoᵍuͥsͦⁿ nov en peru mientras se autoproclama merino gracias a un golpedeestadoenperu su pueblo en las calles luchando contra todos sus políticos más de la mitad del congreso involucrados en casos de corrupción y exigiendo eleccionesya mientras es reprimido ,,146,570,2100,https://twitter.com/petrogustavo/status/1326201211167657986,['@chalecosamarill']
Gustavo Petro,petrogustavo,2020-11-10T13:03:14.000Z,lanpolitica de la extrema derecha y la corrupción necesitan de la guerra el narcotráfico necesita de la guerra el uribismo necesita de la guerra para sacar votos no importa cuentos miles de inocentes mueran por eso querían rearmar las farc ,,52,522,1900,https://twitter.com/petrogustavo/status/1326148411914137602,[]
Gustavo Petro,petrogustavo,2020-11-10T13:01:39.000Z,claro que querían extraditar a santrich y marques con cocaina puesta por la fiscalía y con agentes al servicio de la fiscalía como marlon marín y los de la dea los pasaban al telefono tratando de implicarnos sin lograrlo querían que las farc volvieran a la guerra,,47,524,1700,https://twitter.com/petrogustavo/status/1326148010846412801,[]
Gustavo Petro,petrogustavo,2020-11-10T12:59:24.000Z,la trampa puesta por la fiscalía a santrich y márquez es una trampa contra colombia no porque santrich o márquez representen a colombia sino porque es una trampa a la paz que tiene como consecuencia la muerte de miles de personas néstor humberto debe responder ante la justicia,,793,2800,8700,https://twitter.com/petrogustavo/status/1326147445991084033,[]
Gustavo Petro,petrogustavo,2020-11-10T12:56:01.000Z,nueva masacre en antioquia vereda palermo municipio de támesis quote tweet el parche crítico nov últimahora anoche las autoridades confirmaron otra nueva masacre en el corregimiento palermo del municipio de támesis antioquia hombres armados que se movilizaban en una moto acabaron con la vida de dos jóvenes y un adulto mayor este último se encontraba en su casa gif,,42,536,912,https://twitter.com/petrogustavo/status/1326146594685788161,['@elparchecritico']
Gustavo Petro,petrogustavo,2020-11-10T12:53:57.000Z,reacción popular peruana contra otro presidente que se autoproclama merino quote tweet ©halecos amarillosᴳᴸᴼᴮᴬᴸ ʷaͤnͣoͬnͤyˡmͤoᵍuͥsͦⁿ nov in peru thousands of demonstrators took to the streets of lima on monday to protest against the removal of president martinvizcarra from congress claim to elections ,,29,225,856,https://twitter.com/petrogustavo/status/1326146073568698368,['@chalecosamarill']
Gustavo Petro,petrogustavo,2020-11-10T03:06:05.000Z,la bancada de colombia humana en el concejo de bogotá logró hacer aprobar su propuesta de declaratoria de emergencia climática para la ciudad ,,253,1100,7900,https://twitter.com/petrogustavo/status/1325998132765855746,[]
Gustavo Petro,petrogustavo,2020-11-09T13:04:25.000Z,es pavorosa la capacidad de néstor humberto martínez para destruir el proceso de paz condenó a miles de colombianos a la muerte acabó con la esperanza de todo un país la perversidad de martinez es la expresión de la degradación profunda de la clase política colombiana quote tweet elespectador nov audiosdeladea marlon marín como testigo de la dea dijo que los cinco kilos de cocaína se los suministró jesús santrich sin embargo la fiscalía fue la que consiguió y aportó esa droga en una entrega controlada el ° de noviembre de ,,227,1700,3800,https://twitter.com/petrogustavo/status/1325786321034616832,['@elespectador']
Gustavo Petro,petrogustavo,2020-11-09T12:37:22.000Z,le solicito a la jep recaudar todos los audios de las conversaciones de marlon marín y solicitar al próximo gobierno de eeuu una comisión inter judicial para investigar los sucedido con santrich y márquez y salvar el proceso de paz de colombia,,290,929,3100,https://twitter.com/petrogustavo/status/1325779514287419393,[]
