nombre,usuario,fecha,texto,emoticon,cantidad_comentarios,cantidad_likes,cantidad_retweets,link
anforapottery,anforapottery,2021-08-21T15:50:13.000Z,Otra vez el caballo de batalla de todas las campañas LA CORRUPTELA!!! pero si ustedes la inventaron,,,,2,https://twitter.com/anforapottery/status/1429108589101260801
Juan Manuel Olaya C.,Juan Manuel Olaya C.,2021-08-21T15:50:37.000Z,Un referendo promovido por el uribismo?,,,,2,https://twitter.com/JuanManuelOlay6/status/1429108688753680394
Frank,Frank,2021-08-21T15:53:15.000Z,Y quién autoriza el referendo???,,,1,1,https://twitter.com/Frank24453758/status/1429109353018269700
rafael valencia,rafael valencia,2021-08-21T15:53:25.000Z,Verdad? El problema sea que a usted no se le cree nada.,,,,1,https://twitter.com/rafaelvalenci16/status/1429109394982248450
Juan Rodriguez,Juan Rodriguez,2021-08-21T15:46:28.000Z,Corrupto!!!! Odebrecht...,,,,,https://twitter.com/jcrodriguezol/status/1429107644107825158
Andres Felipe,Andres Felipe,2021-08-21T15:51:02.000Z,Salve UD la patria del Duquismo/Uribismo ,,,,,https://twitter.com/Anfelipe_ra/status/1429108791870730241
Hugo Cárdenas,Hugo Cárdenas,2021-08-21T15:56:11.000Z,"¿Eres un Talivan Duque? Recuerdo muy bien las propuestas: ""menos impuesto, más salario"".",,,,3,https://twitter.com/HugoShadows1975/status/1429110090896916484
Roberto Solano. Soy Antiuribista uno A.,Roberto Solano. Soy Antiuribista uno A.,2021-08-21T15:59:02.000Z,"ESTE ZORRILLO HAMPÓN DE ZULUAGA, ES UN BANDIDO SIETE SUELAS, CREE QUE UNO ES MARIKA QUE SE NOS OLVIDÓ LA PLATA QUE EL RDCIBIÓ DE ODEBRECHT. UNA AUTENTICA GONORREA URIBESTIA!!",,,,,https://twitter.com/DanielM89738278/status/1429110806256496641
ElAntivil,ElAntivil,2021-08-21T15:59:06.000Z,"Con o sin viajes al Brasil con 
@IvanDuque
 ?",,,,1,https://twitter.com/ElAntivil/status/1429110821125242883
Alvaro Emir,Alvaro Emir,2021-08-21T16:00:13.000Z,Y va a ir otra vez con Duque a Brasil?,,,,1,https://twitter.com/alvarorincon9/status/1429111105733939203
Geovanny Martínez,Geovanny Martínez,2021-08-21T16:00:54.000Z,"Una manera de acabar con la corrupción es que el ""Centro Democrático"", ""Cambio Radical"", Partido Conservador"", ""La U"", y ""Partido Liberal"", no se presenten a ninguna elección.",,1,,5,https://twitter.com/geovanytico/status/1429111274240098307
@markoquinitro,@markoquinitro,2021-08-21T16:09:30.000Z,¡Ummmmmmmmmm!,,,,,https://twitter.com/markoquinitro/status/1429113440224829450
Abad,Abad,2021-08-21T16:03:47.000Z,"El mequetrefe nos salvará de lo que el mequetrefe representa. 

Mi doctor Iván te vas a quemar en las urnas.",,,2,33,https://twitter.com/JoseTufik/status/1429112001503113225
María del Consuelo,María del Consuelo,2021-08-21T16:03:54.000Z,Oigan este... Jura que ya a todos nos llego el Alzheimer!,,,8,58,https://twitter.com/Mariadelce/status/1429112030221455361
Cándido Espabilao.,Cándido Espabilao.,2021-08-21T16:04:51.000Z,#LeCreeráSuMadre,,,,,https://twitter.com/Decepcionado16/status/1429112270668304393
Ayax xaya,Ayax xaya,2021-08-21T16:05:03.000Z,"estamos es astiados de los  títeres del #Matarife, es mejor que no pierda su tiempo UD. Jamás será presidente.",,,1,2,https://twitter.com/ayaxav/status/1429112321574686723
Antonio Cortés,Antonio Cortés,2021-08-21T16:05:50.000Z,"Replying to 
@OIZuluaga",,1,1,11,https://twitter.com/Antocortes2014/status/1429112518253989906
Ma.Eugenia Orozco,Ma.Eugenia Orozco,2021-08-22T02:35:43.000Z,,,,,2,https://twitter.com/Marucha472/status/1429271031844425735
Myriam Durán,Myriam Durán,2021-08-21T16:06:20.000Z,"“corrupción”?….y el viaje a Brasil con Duque-Odebrecht $$?
….y el hacker ??",,,2,7,https://twitter.com/myrdur/status/1429112642313019396
Hablar sin Filtro,Hablar sin Filtro,2021-08-21T16:06:45.000Z,Cuanto nos costaría esa reforma (incluido el referendo) ? Ojalá no pase de $70.000 millones de pesos,,,,1,https://twitter.com/twitsinfiltro/status/1429112750089834498
el luis felipe™,el luis felipe™,2021-08-21T16:06:55.000Z,Jajajaja,,,,,https://twitter.com/el_luisfelipe/status/1429112789038256131
GN,GN,2021-08-21T16:07:04.000Z,Falso. Ustedes tumbaron la consulta anticorrupción. Hipócrita.,,,2,66,https://twitter.com/gekike/status/1429112828619804675
PAIS FALLIDO,PAIS FALLIDO,2021-08-21T16:07:10.000Z,"Y los 70.000 mm, la ministra del CD ni renuncia?",,,,10,https://twitter.com/inviable28/status/1429112853643112453
Pacan,Pacan,2021-08-21T16:07:24.000Z,"Los peores corruptos reformando la justicia y la política, qué podría salir mal? 

Y llevan años con esos anuncios en época electoral y poco han hecho desde el gobierno, y lo poco que hacen es a favor de la corrupción no en contra, uds son sólo discurso ",,,,3,https://twitter.com/fpacan/status/1429112910140354562
Kid Klud Higlang,Kid Klud Higlang,2021-08-21T16:09:35.000Z,Ahora todos luchan contra la corrupción,,,,,https://twitter.com/KidK2334554321/status/1429113462001700875
mamerto,mamerto,2021-08-21T16:10:20.000Z,Zurriaga vete a la carajo con tu propaganda fraudulenta yo nunca he creído en ustedes  (CD) . Yo voy es con PETRO,,,,20,https://twitter.com/jorgezapata15/status/1429113649810087942
ALEXITO,ALEXITO,2021-08-21T16:11:43.000Z,Zurriaga el uribista que nos viene salvar en 2022 del Uribismo. Que otro sinismo más grande tendremos vivir en este platanal.,,1,1,13,https://twitter.com/CordobaAlexi/status/1429113998394503170
Antonio Hernandez,Antonio Hernandez,2021-08-21T16:41:40.000Z,,,,,,https://twitter.com/Antonio23600554/status/1429121533428084736
Don Fer ll,Don Fer ll,2021-08-21T16:11:49.000Z,"CARRETA¡
EL 
@CeDemocratico
 y 
@PCambioRadical
 son los.gobernistas y lo más corruptos¡
@German_Vargas
 
¡Ahora a privatizar;es la única fórmula que saben aplicar¡
¿Cuantos empresarios e industrias  que financian sus campañas evaden impuestos?
¡Que paguen lo que es¡
@elespectador",,,4,11,https://twitter.com/DonFerll2/status/1429114024789168135
FUÍ URIBISTA,FUÍ URIBISTA,2021-08-21T16:12:42.000Z,"Jajajaja, llegó nuestra salvación con ayuda del analfabeta Macías",,,,2,https://twitter.com/Juan77Manuel/status/1429114244176433158
JAY G,JAY G,2021-08-21T16:13:05.000Z,,,,,,https://twitter.com/Jaimeandresfon5/status/1429114343698821122
Héctor Elías Pineda Salazar,Héctor Elías Pineda Salazar,2021-08-21T16:13:14.000Z,"Traducción: cerrar las Cortes que los investigan y hacer un congreso más chiquito y sometido para un autoritarismo sin controles. ¿Se imaginan el roba roba?
#ColombiaRePuteada",,,5,13,https://twitter.com/tikopineda/status/1429114379258236931
andmusfan603,andmusfan603,2021-08-21T16:13:43.000Z,"Replying to 
@OIZuluaga",,,,3,https://twitter.com/Andmusfan603/status/1429114502122024971
Hermes T.,Hermes T.,2021-08-21T16:13:48.000Z,Surriaga piensa luego existes. Si ud pertenece a un partido de corruptos. Como hptas va a luchar contra la corrupcion. No insulten la inteligencia del pueblo. No todos son borregos uribestias. Manteco.,,1,3,18,https://twitter.com/alberto10201986/status/1429114521562632197
julio moreno,julio moreno,2021-08-21T16:13:56.000Z,"Y que dira la reforma? Carcel para todos menos para mis amiguis? Hablan de corrupción y son los mas corruptos.
La pena de muerte deberia ser posible para la gente como ustedes.",,,,1,https://twitter.com/jualcamo/status/1429114557939781637
Mike,Mike,2021-08-21T16:14:07.000Z,Gracias Oscar Ivan tienes razón este gobierno nos tiene jodidos hay más de 70 mil millones de razones para cambiar esta ,,,,1,https://twitter.com/carlopardo1/status/1429114603347316743
Esperanza,Esperanza,2021-08-21T16:15:48.000Z,"Usted tiene razon los colombianos estamos hastiados de la corrupcion de los Uribistas, centro democratico. Por eso los ciudadanos decentes jamas votariamos por ustedes.",,,1,3,https://twitter.com/maesni55/status/1429115027450179584
Indignado,Indignado,2021-08-21T16:17:32.000Z,"Ud es precandidato a q, a ser presentador de Sábados felices?",,,,4,https://twitter.com/bquillero_24/status/1429115460763664385
Majorchord,Majorchord,2021-08-21T16:18:40.000Z,Así como la consulta a la corrupción que el uribismo boicoteó en 2018 y que el gobierno duque no ha cumplido nada?,,,,,https://twitter.com/1984aiuash/status/1429115746748076039
Anderson Useche,Anderson Useche,2021-08-21T16:20:17.000Z,"Otro referendo anticorrupción???

Pq más bien pq usted y su partido no apoyaron el q se impulsó en 2018???",,1,4,140,https://twitter.com/AnderUseche/status/1429116154568708101
Antonio,Antonio,2021-08-21T16:20:48.000Z,"Los ""lobos"" cuidando las ovejas¡¡
No me crean tan huevon..........",,,2,1,https://twitter.com/pagottyhenry/status/1429116283941949449
Moro,Moro,2021-08-21T16:22:35.000Z,Referendos uribistas = más IMPUNIDAD!,,,,5,https://twitter.com/Moro_kuni/status/1429116732736688139
Espectro,Espectro,2021-08-21T16:23:05.000Z,Señor ud no ha visto que al interior de su partido hay numerosas investigaciones de corrupción y nexos con narcotráfico y paramilitarismo. cómo pretende salvar este país con la misma basura?,,,,1,https://twitter.com/hec256/status/1429116858263916544
Armando Castañeda,Armando Castañeda,2021-08-21T16:13:40.000Z,El uribismo nos va a salvar del uribismo? ,,,,,https://twitter.com/JArmandoCA17/status/1429114487139876875
IVÁN ALEJANDRO,IVÁN ALEJANDRO,2021-08-21T16:13:46.000Z,Señor usted no se ha enterado que estamos mamados de la corrupción de su partido y todo su séquito de criminales??? ¡Estamos hastiado de usted! El gran acuerdo lo haremos los colombianos en las urnas sacándolos del poder ,,,,,https://twitter.com/ivanalo18/status/1429114515854143496
Julian Velez,Julian Velez,2021-08-21T16:14:17.000Z,"Usted hace parte del sector político que históricamente ha desfalcado el país. Su cinismo radica en que se presenta como alternativa. Es estrategia, no me sorprende. Algo si lo haría: que la gente no les coma más cuento. Usted no es alternativa.",,,,,https://twitter.com/JulianV40621596/status/1429114644883464199
#FijoNoTeDaVerguenza,#FijoNoTeDaVerguenza,2021-08-21T16:19:59.000Z,"Mire quien habla, o es que hackear para sus propios fines no es corrupción?
Sinvergüenza!!",,,,,https://twitter.com/FormasDigitales/status/1429116078005882887
AP.rock,AP.rock,2021-08-21T16:21:02.000Z,"Descarado crees que Odebrecht lo olvidamos, estos uribestias se pasan de burros.",,,,,https://twitter.com/AlvarockPc/status/1429116341890555910
John Pérez,John Pérez,2021-08-21T16:23:22.000Z,Populista,,,,,https://twitter.com/JohnPerezSun/status/1429116928430419975
hedonista,hedonista,2021-08-21T16:24:18.000Z,TOTALMENTE DE ACUERDO. Con esas dos reformas y el uribismo y todo lo que se le parezca fuera del poder seremos un mejor #PAIS,,,,4,https://twitter.com/Jannerrodrigue6/status/1429117165811257352
Juan Manuel Paz,Juan Manuel Paz,2021-08-21T16:24:23.000Z,"El cinismo de estos URIBISTAS no tienen límites, fueron ellos q hundieron con cizaña y Jugaditas la Consulta Anticorrupción liderada x 
@ClaudiaLopez
 , Además UD señor 
estuvo metido en la Corrupción d Odebrech junto con su hijo, Duque y lógicamente el bandido de URIBE.",,2,10,27,https://twitter.com/jmanuelgr60/status/1429117184253603840
LlaneroSinCaballo,LlaneroSinCaballo,2021-08-21T16:24:25.000Z,Que que? Que está diciendo este OIZ?,,,,,https://twitter.com/pariente3611/status/1429117194974244865
Aquella Necia,Aquella Necia,2021-08-21T16:24:26.000Z,"Aaahg otra vez esta vaina, lo hizo claudia lopez y ella sabia que esas medidas YA EXISTEN, populismo puro y duro, jubilese de una vez señor",,,,1,https://twitter.com/NeciaAquella/status/1429117198866526210
¿TINTICO?,¿TINTICO?,2021-08-21T16:24:46.000Z,MALNACIDO... Devuelva lo ganado de Odebretch.,,,1,15,https://twitter.com/marcejara2020/status/1429117283855650820
SOY EL QUE OPINA,SOY EL QUE OPINA,2021-08-21T16:26:11.000Z,Estamos cansados de ratas como ud!,,,,22,https://twitter.com/Soyelqueopina/status/1429117640468058120
nikolas alvarado,nikolas alvarado,2021-08-21T16:26:20.000Z,"La única reforma que se tiene que hacer es social, dejar de votar por corruptos populistas como ustedes, que siempre salen con los mismos discursos pero nunca cambian",,,,1,https://twitter.com/nikoalv2004/status/1429117675221958665
Te Amó Colombia!,Te Amó Colombia!,2021-08-21T16:26:24.000Z,"Estamos hastiados es del 
@CeDemocratico
 óscar iván.",,,,1,https://twitter.com/TeAmColombia18/status/1429117693756575752
Ade&Genesis,Ade&Genesis,2021-08-21T16:27:19.000Z,Para que pase los mismo que el robo del plebiscito y el de su presidencia que ustedes no defendieron,,,1,11,https://twitter.com/colombian_ade/status/1429117924246237188
