nombre,usuario,fecha,texto,emoticon,cantidad_comentarios,cantidad_likes,cantidad_retweets,link
Barriga de Sapo,Barriga de Sapo,2021-02-05T22:30:04.000Z,"Lo que yo proponía? Las elecciones acaso ocurren según el antojo de un zombie petrista?

Tienen que sacar los votos. Y con un ex-guerrillo aspirante a dictador, no lo van a lograr.",,16,1,66,https://twitter.com/juanmgiraldor/status/1357818805142122505
Ruth Rojano,Ruth Rojano,2021-02-05T21:49:25.000Z,"Vamos con todas,Petro presidente en la primera vuelta!",,,1,8,https://twitter.com/rojano_ruth/status/1357808572529139713
dittto,dittto,2021-02-05T21:49:57.000Z,"Replying to 
@petrogustavo",,1,3,10,https://twitter.com/mdittto/status/1357808707573338112
En desobediencia Civil,En desobediencia Civil,2021-02-05T21:49:58.000Z,"Para eso vamos....cuente con mi fuerza, corazón y esfuerzo, hasta el último suspiro para que el proyecto progresista gane en Colombia.",,1,15,118,https://twitter.com/NoalMatoneo/status/1357808713617260544
conservitadleche,conservitadleche,2021-02-05T21:50:32.000Z,Vamos con todo #PetroPresidente2022  en 1ra vuelta.,,1,,4,https://twitter.com/conservitaleche/status/1357808853128208386
Edu Vargas,Edu Vargas,2021-02-05T22:28:15.000Z,,,1,2,3,https://twitter.com/EduVarg86740333/status/1357818346964680704
Juana,Juana,2021-02-05T21:51:05.000Z,Con Petro en la presidencia si veo una verdadera inclusión de todas las fuerzas alternativas #PetroPresidente2022 ,,1,1,24,https://twitter.com/nubesuavecita/status/1357808994182721544
Librepensante,Librepensante,2021-02-05T21:51:30.000Z,"paz jajajajaj, trabajo (expropiación) jajajajaja, democracia (autoritarismo), jajajajajajajajaja, este cacas me encanta, esas palabras me enamoran, quien se las escucha dirá, palabras desde el corazón, ahhhiiii petro deja de decir imbecilidades que ya sabemos todos lo que quiere.",,28,16,156,https://twitter.com/BrittoOchoa/status/1357809099988156417
Librepensante,Librepensante,2021-02-06T00:39:42.000Z,"Si petro fuera presdente que haria: primero meter a la Carcel al expre Uribe y los hijos, segundo reformar la constitución para quedarse en el poder, tercero reforma a la justicia para poder gobernar, Cuarto proceso de paz con todos, quinto expropiar bancos y grandes empresas.",,28,18,101,https://twitter.com/BrittoOchoa/status/1357851424927981568
¡A la carga!,¡A la carga!,2021-02-05T21:53:13.000Z,Propuesta aceptada... la alianza es con el pueblo! ,,14,114,400,https://twitter.com/gaitan_presente/status/1357809529845612547
Demokriticas TV,Demokriticas TV,2021-02-05T22:01:02.000Z,,,9,25,87,https://twitter.com/DemokriticasTv/status/1357811495686578181
Sergio,Sergio,2021-02-05T21:53:13.000Z,,,,4,23,https://twitter.com/ElDelaBudweiser/status/1357809530093137924
Patricia Valencia,Patricia Valencia,2021-02-05T21:53:16.000Z,"Cuenta con mi voto.

Gustavo Petro, será el próximo presidente de Colombia. ¡Sea!",,1,1,17,https://twitter.com/Patrici80296954/status/1357809544399831044
E M I L I O,E M I L I O,2021-02-05T21:54:14.000Z,"Le propongo que pague por sus delitos, diga la verdad y repare las víctimas que dejó su maldita idea de alcanzar el poder por las armas !!",,2,1,15,https://twitter.com/emiliogp22/status/1357809787128475650
alfredovargo,alfredovargo,2021-02-05T21:54:16.000Z,"A mí no me da rabia que se reúnan los verdes,Robledo,Galán,DelaCalle,Fajardo incluso que se reúnan con Uribe no hay problema Lo que si me da rabia y coraje que empiecen luego a echarle la culpa de las desgracias y de incendiario a 
@petrogustavo
 solo por ser claro en sus debates",,46,151,384,https://twitter.com/CABLEPOLOMBIA/status/1357809796200726530
Akemi fujimoto,Akemi fujimoto,2021-02-05T22:04:33.000Z,"como congresista nunca denuncia la farc politica, nunca denuncia a cuba y vzuela, así q el problema de petro es el bando! tan malo un paraco como el que fue guerrillero eso es como ver a mancuso tarándosela de muy honorable!",,17,5,35,https://twitter.com/pirryberrio2/status/1357812382848999426
Alianza Progresista,Alianza Progresista,2021-02-05T21:55:40.000Z,"Nos gusta su coherencia y su determinación, senador 
@petrogustavo
. Está claro que la exclusión de la coalición santista fortalece la candidatura de la Colombia Humana. 

Tiene razón 
@DeLaCalleHum
 al decir que una gavilla con Petro fortalece más a Petro.",,1,21,121,https://twitter.com/AProgresista_/status/1357810148631273472
100% Colombia Humana,100% Colombia Humana,2021-02-05T21:55:58.000Z,"#PetroPresidenteEnPrimeraVuelta

Sigamos el buen ejemplo del pueblo mexicano, argentino, boliviano y ecuatoriano. 

Así se derrota al neoliberalismo.",,2,27,74,https://twitter.com/ManuelBeltrn14/status/1357810223348649985
CPCardozo,CPCardozo,2021-02-05T21:56:06.000Z,"Dios quiera asi sea, vamos para esa...",,2,9,48,https://twitter.com/cielope021/status/1357810255208529921
César H. Castro Cruz,César H. Castro Cruz,2021-02-05T21:56:06.000Z,Cuente con mi esfuerzo para ello y mi voto.,,,6,21,https://twitter.com/Guambiano01/status/1357810255862902796
Carlos Munévar,Carlos Munévar,2021-02-05T21:56:09.000Z,"Petro amigo, el pueblo está contigo",,2,8,29,https://twitter.com/CharlyMunevar/status/1357810269905448961
AMT,AMT,2021-02-05T21:56:14.000Z,Jajajaja y a quien le hace esa proposición? A la recua de zombis enyerbados que lo siguen ??,,,3,6,https://twitter.com/almentru/status/1357810289627066371
William E. Carrillo,William E. Carrillo,2021-02-05T21:57:52.000Z,"Yo propongo que en lugar de que siga soñando con ser presidente, pague primero sus delitos asi colombia con esa verdad tendra paz.",,2,2,13,https://twitter.com/wilcarr67/status/1357810699020435459
La Cata con Botas,La Cata con Botas,2021-02-05T21:59:46.000Z,Le copeo,,3,,48,https://twitter.com/catamaterile/status/1357811177162743810
Caro,Caro,2021-02-05T22:00:09.000Z,Le propongo que deje la joda!! No se lance más a la presidencia porque usted JAMÁS SERÁ EX PRESIDENTE DE NUESTRO HERMOSO PAÍS!! Cómo tampoco NUNCA será EX GUERRILLERO NARCOTERRORISTA! #PetroNuncaSeraPresidente,,17,26,236,https://twitter.com/caro3111811/status/1357811274718011392
Librepensante,Librepensante,2021-02-05T22:00:35.000Z,"siga imprimiendo plata, ya vio como esta argentina y los paises que emiten, péguese un viajecito y vaya para que vea como están, y si le gusta pues quédese y allá se puede lanzar a la presidencia",,1,7,51,https://twitter.com/BrittoOchoa/status/1357811383690276866
Daniel Rodriguez,Daniel Rodriguez,2021-02-05T22:11:01.000Z,Estan asi porque la imprimen y pasan por los bancos privados. Ahi sz queda,,4,,2,https://twitter.com/DanielR68690629/status/1357814010549264384
El pregonero de la verdad,El pregonero de la verdad,2021-02-05T22:02:14.000Z,Están bien asustados ... Y para mi Petro será nuestro presidente ... Y lo bueno de todo es que la sorpresa será en primera vuelta Te invito a que te camines las calles y verás mucha más gente de la que imaginas comulgando con el programa de gobierno de Petro yc / u llegando c 5+,,50,13,199,https://twitter.com/JuanCar57520039/status/1357811798070743042
Julian Mejía Rojas,Julian Mejía Rojas,2021-02-05T22:02:16.000Z,"no gracias, me da terror, si trata a quienes difieren como lo hacen, no me imagino cuando estén gobernando.",,1,1,8,https://twitter.com/JuliMejiaRojas/status/1357811809093320705
Mad Max,Mad Max,2021-02-05T22:06:57.000Z,"Replying to 
@petrogustavo",,1,1,21,https://twitter.com/MadMax09764586/status/1357812986845495303
JACKY,JACKY,2021-02-05T22:06:59.000Z,En primera México lo hizo y Bolivia también ahora lo podemos hacer,,3,2,18,https://twitter.com/Jackevm/status/1357812992725909505
Jorge Andres,Jorge Andres,2021-02-06T00:24:31.000Z,,,1,,7,https://twitter.com/jorgeandresbell/status/1357847604021911556
Katrina,Katrina,2021-02-05T22:07:21.000Z,"Cuente con mi voto, pero no apoye Q sus seguidores se autodenominen petristas...",,7,11,99,https://twitter.com/MilesHMora2/status/1357813085235539970
Inconsciente uribestia,Inconsciente uribestia,2021-02-05T22:26:17.000Z,Yo soy petrista!,,4,4,63,https://twitter.com/Inconciencio/status/1357817850849861635
El Imprudente,El Imprudente,2021-02-05T22:07:41.000Z,Petro ya empezó el fin de semana...,,1,3,14,https://twitter.com/elimprudenteCO/status/1357813170539294722
Cristhian Camilo,Cristhian Camilo,2021-02-06T00:59:39.000Z,,,,3,14,https://twitter.com/music1985relik/status/1357856446743011329
Ricardo Plata,Ricardo Plata,2021-02-05T22:09:46.000Z,La Presidencia De La República de Corabastos ,,1,2,5,https://twitter.com/rplatap/status/1357813696240758785
Infante de Marina (RA),Infante de Marina (RA),2021-02-05T22:10:20.000Z,"Este man no conoce la vergüenza  
@petrogustavo
 entienda que usted políticamente ya está QUEMADO ",,,2,34,https://twitter.com/nandophc/status/1357813837764919296
AurelioÁngel,AurelioÁngel,2021-02-05T22:11:09.000Z,"Aquí estoy #FirmeConPetro y en un congreso legislativo decente 55/86 que afirme con fuerza sus proyectos legislativos desde la Cámara y Senado hacia una era de paz
@Ivan_Velasquez_
 +
@tobonsanin",,,8,20,https://twitter.com/Baldor2014/status/1357814042837016581
gopb15,gopb15,2021-02-05T22:11:18.000Z,"Está vez :  Ni tibios, ni voto en blanco, ni abtencionismo. A derrotar a Sarmiento Angulo y  a su abanico de lacayos. El pueblo al poder.",,7,22,172,https://twitter.com/gopb15/status/1357814081298845701
LUIS EDUARDO TOBAR Y,LUIS EDUARDO TOBAR Y,2021-02-05T22:12:24.000Z,"Ya no convence ni a tu mamá, por sus patologias mentales y su retorcida mente criminal jamás puede ser presidente",,,3,47,https://twitter.com/WOLFMANRABIOSO/status/1357814357644738565
ANGELA MARIA,ANGELA MARIA,2021-02-05T22:13:08.000Z,"Así será, con la AYUDA de DIOS, que no puede PERMITIR MÁS ASESINATOS DE HERMANOS COLOMBIANOS, INOCENTES, MANCHANDO DE SANGRE EL SUELO COLOMBIANO. Ni más CORRUPTOS que sigan destruyendo el país. El pueblo debe elegir a un hombre HONESTO y DECENTE PETRO GUSTAVO.",,15,4,12,https://twitter.com/RIAMALOPOR/status/1357814543217528836
Gilberto Serrano,Gilberto Serrano,2021-02-05T22:29:40.000Z,,,14,3,20,https://twitter.com/gilberto000111/status/1357818701278502912
Isabel Hernández,Isabel Hernández,2021-02-05T22:13:08.000Z,"Siga soñando Don cacas, depronto en Narnia será el presidente,  ya señor retirese con dignidad.",,37,11,161,https://twitter.com/IsabelHdz05/status/1357814543632760832
Juan C Tovar,Juan C Tovar,2021-02-05T22:18:03.000Z,"El Quiere el poder y no descansará, a si como no descanso hasta ver en llamas el PALACIO DE JUSTICIA",,2,1,10,https://twitter.com/JuanCTovar2/status/1357815779866144770
Marìa Eugenia González,Marìa Eugenia González,2021-02-05T22:13:23.000Z,"Replying to 
@petrogustavo",,,4,31,https://twitter.com/marucha4166/status/1357814605817516033
SanPrada,SanPrada,2021-02-05T22:13:01.000Z,Cuenta con mi voto  y el debtoda mi Flia somos muchos,,1,,1,https://twitter.com/san_prada/status/1357814511533752320
戴安娜 Diana,戴安娜 Diana,2021-02-05T22:13:51.000Z,"Hay es que trabajar duro para eso, porque los que siempre han estado en el poder van a utilizar todos los recursos que tienen,  y hasta los que nos quitaron en esta pandemia, para volver a robarse las votaciones.

Si antes estaban asustados, ahora lo están mucho más.",,2,3,30,https://twitter.com/DianaBa74962502/status/1357814722553348099
mariapaula,mariapaula,2021-02-05T22:14:23.000Z,"Ojalá, este país está muy podrido!!!",,2,19,206,https://twitter.com/mariapa05527055/status/1357814857077313538
BiblioBarrio-Mompos,BiblioBarrio-Mompos,2021-02-05T22:30:19.000Z,"oye, nosotros tenemos un grupo de artistas que están enseñando violín, guitarra y pintura a varios niños y niñas que NO reciben Educación virtual, por no tener acceso a Internet, te prometo que seguiremos cambiando esa perspectiva que tienes",,1,1,5,https://twitter.com/casamompoj/status/1357818867591090176
Martha,Martha,2021-02-05T22:14:59.000Z,"Venga me rio un rato  manda cáscara usted!! acaso ya aclaró lo de las bolsa, ya pagó por sus delitos!! #PetroNuncaSeraPresidente #Petrobolsas",,,4,17,https://twitter.com/marjedic2009/status/1357815006696505345
EriMedina,EriMedina,2021-02-05T22:15:15.000Z,"Sería bueno Petro, pero como hace usted para derrotar a las mafias como las de los Char, que deben estar maquinando como comprar votos en las regiones, en donde llegan en busetas y lanchas a votar?, otro ejemplo, Boyacá manejado las maquinarias que tienen al departamento mal.",,3,3,14,https://twitter.com/Ladelascuentas/status/1357815073448873984
Beto Urrutia,Beto Urrutia,2021-02-06T03:49:46.000Z,"Petro tiene la fuerza para ganarle a los char en Barranquilla,  en la costa está su mayor potencial electoral",,1,,1,https://twitter.com/UrrutiaBeto10/status/1357899257156669442
Jimmy Rubio,Jimmy Rubio,2021-02-05T22:17:35.000Z,"Así con esa firmeza, también digo que mi voto es por #PetroPresidente2022 

No esta solo, #YoEstoyConPetro 

#ProgresistaSigueProgresista2022",,6,10,37,https://twitter.com/JimmyRubio_/status/1357815663377735680
Amanda Velasquez,Amanda Velasquez,2021-02-05T22:19:22.000Z,"Siii vamos a  quitarle de las manos de los corruptos, nuestro país. 
@petrogustavo
 presidente 2022 y 55 /86 para el verdadero cambio.",,1,2,23,https://twitter.com/8389amanda/status/1357816109391638529
Ardilaperonolülle,Ardilaperonolülle,2021-02-05T22:25:07.000Z,Cuente con mi Voto... Apreciado Senador. ,,1,3,34,https://twitter.com/Ardilanolulle/status/1357817556082524161
RUBEN DARIO CARRILLO,RUBEN DARIO CARRILLO,2021-02-05T22:25:22.000Z,"Hacia el Castrochavismo será. Destructor de naciones. La película ya la hemos visto en Venezuela y Cuba.
No, gracias.",,5,,4,https://twitter.com/rubendcarrillo/status/1357817621794676737
Alvaro Alexander Guzman Phd. en Memes,Alvaro Alexander Guzman Phd. en Memes,2021-02-05T22:26:47.000Z,"Replying to 
@petrogustavo",,,,7,https://twitter.com/nightmareMemes1/status/1357817975521353728
Giovanny Verano,Giovanny Verano,2021-02-05T22:26:50.000Z,"Cuente con mi apoyo 
@petrogustavo
 y el de toda mi familia. Vamos por la #ColombiaHumana para tener un país con justicia social, económica, racial y medioambiental!",,,1,7,https://twitter.com/Giovasummer/status/1357817990738280449
Richi Zuluaga,Richi Zuluaga,2021-02-05T22:30:50.000Z,"FELICITACIONES!!! 

Qué bueno que ha decidido hacerse a un lado como lo hizo 
@BernieSanders
 

Enhorabuena. 

#CoaliciónDeLaEsperanza",,18,2,63,https://twitter.com/richizuluaga/status/1357818995500531713
Lalos,Lalos,2021-02-05T22:50:52.000Z,"Trollcito, el viejo Bernie perdió en las primarias... No lo hicieron a un lado por 'polarizar' los hipócritas de derecha vergonzante como ud.",,2,,20,https://twitter.com/lalospv/status/1357824037657997314
Félix Saenz,Félix Saenz,2021-02-05T22:31:07.000Z,"Vamos pa'esa,,ud es el único presidenciable coherente que no roba ni deja robar por eso lo odia la jauría carroñera del CD y la mitad de los verdes pegados del dinero sucio de los contratos.
@petrogustavo
 presidente http://2022.La clase trabajadora lo nesecitamos.",,2,2,9,https://twitter.com/FlixSaenz2/status/1357819069081206786
ComunistaCapitalista,ComunistaCapitalista,2021-02-05T23:51:56.000Z,Va a ganar el centro pongan al q pongan... En primera y en segunda vuelta...,,1,,3,https://twitter.com/comucapitalista/status/1357839407269699584
JPAS1979,JPAS1979,2021-02-05T22:07:18.000Z,"Replying to 
@petrogustavo",,,,,https://twitter.com/JPAS1979/status/1357813072862334976
Camilo Lopez Vides,Camilo Lopez Vides,2021-02-06T00:09:10.000Z,La educación pública es gratuita,,,,2,https://twitter.com/camilo_vides/status/1357843744846991369
Miguel Gil del Cast,Miguel Gil del Cast,2021-02-05T22:19:28.000Z,"Si hay una formula. No vaya a la presidencia y apoye a uno del centro de opinión. Como 
@CamiloRomero
 . Sino no van a repetir la dosis. 
@petrogustavo
  es la mejor tesis para el uribismo perpetuarse en el poder.",,2,,,https://twitter.com/Mickey_Gil/status/1357816137862512643
Juan Carlos Higuera.,Juan Carlos Higuera.,2021-02-05T22:48:36.000Z,Micky Davila jajaja,,1,,1,https://twitter.com/juankhiguera/status/1357823465902858241
Guillermo Vélez Murillo,Guillermo Vélez Murillo,2021-02-06T21:05:46.000Z,"Ladrando, usted, ¿también?",,,,,https://twitter.com/Abogado_Velez/status/1358159975097466887
palacios,palacios,2021-02-05T22:42:21.000Z,ASiO va hacer,,1,,,https://twitter.com/palaciosmdc1/status/1357821893382971394
HANNIBAL EL CANNIBAL,HANNIBAL EL CANNIBAL,2021-02-06T04:22:01.000Z,"Pingo petro te quita esa droga que te dan mensual que vale mas de 2 millones de pesos, desagradecido",,1,,,https://twitter.com/ANIBALJOSAMADOR/status/1357907373164290055
Epic,Epic,2021-02-05T22:44:48.000Z,"De las redes a las calles a convencer indecisos y abstencionistas.

Convencer tibios no es posible, el proyecto de ellos es otro donde el pueblo no cabe.",,29,158,809,https://twitter.com/EpicuroDeSamos_/status/1357822509626908674
Carl Arthur King,Carl Arthur King,2021-02-05T22:45:07.000Z,"Los PETRISTAS no soportamos ver la desigualdad social, la carencia de educación, de salud integral, de transporte digno, el desangre del Erario por parte del Uribismo y los partidos de siempre. Somos los que queremos JUSTICIA y PAZ, progreso para TODOS, una Democracia verdadera.",,2,4,21,https://twitter.com/CarlArthurKing/status/1357822592124616706
D´Alessandro,D´Alessandro,2021-02-05T23:51:28.000Z,como la igualdad social y el progreso que hay en Venezuela....,,2,,,https://twitter.com/darienrivera/status/1357839288851980288
Daniel Suarez,Daniel Suarez,2021-02-05T22:49:18.000Z,Yo le propongo que se retire de la política y deje surgir nuevas y más prometedoras figuras para nuestro país,,,,25,https://twitter.com/danielyovanny/status/1357823645301760000
El Cordobés,El Cordobés,2021-02-05T22:51:37.000Z,"Les propongo que mejor metan preso éste hampon incendiario e irresponsable. En un país decente ya estuviese tras las rejas hace mucho rato un bandido de éstos. 
Contraloría dice que hay 591 procesos fiscales en contra de Gustavo Petro",,1,13,45,https://twitter.com/ElCordobs12/status/1357824226267451395
dilia,dilia,2021-02-05T22:51:50.000Z,"Democracia ? Ajá, cuéntame otra de vaqueros 

! EXPRÓPIESE! ",,40,24,91,https://twitter.com/diliarlozano/status/1357824280348753922
El cordobés,El cordobés,2021-02-05T22:59:02.000Z,"Cuente con mi voto Dr Petro y el del toda  mi familia , en nuestra manos  está el verdadero cambio.",,1,2,13,https://twitter.com/Fernand82951691/status/1357826095375134722
solo por la derecha,solo por la derecha,2021-02-05T23:00:13.000Z,Les propongo no votar por este orate que quiere destruir la democracia en Colombia y fomentar la anarquía,,4,1,27,https://twitter.com/rafarlpc5/status/1357826391644000264
Eli,Eli,2021-02-06T01:58:26.000Z,"cUAL DEMOCRACIA, NO SE ENTERA COMO ESTA  BUENAVENTURA ,EL CATATUMBO, NARIÑO Y PARA COLMO LE METIERON CANDELA AL PARAMO DE SANTURBAN PARA QUE ENTRE LA MINERIA A ACABAR CON LAS FUENTES DE AGUA",,3,1,3,https://twitter.com/colibriEli/status/1357871238987849728
José Manuel Velasquez,José Manuel Velasquez,2021-02-05T23:00:46.000Z,"Con solo 4 millones de votos, complicado.

Ya que usted y sus fanáticos se dedicaron a pelear con todo el que no se arrodille ante usted, va a ser muy complicado siquiera que llegue a segunda vuelta.",,8,4,107,https://twitter.com/AlemaniarotLuis/status/1357826531138142208
Analista,Analista,2021-02-05T23:00:55.000Z,Propuesta ACEPTADA,,2,8,58,https://twitter.com/Analist56181232/status/1357826565346897929
La Colombia olvidada,La Colombia olvidada,2021-02-05T23:08:05.000Z,"El comercial de Petro que prohibieron en RCN y CARACOL en la anterior campaña electoral a la presidencia, aún suena vigente.",,54,251,497,https://twitter.com/Luis10337702/status/1357828372051734530
yilmen oliel G,yilmen oliel G,2021-02-05T23:22:15.000Z,"jjaaaa,  yo lo oi muchas veces en todos los canales, pero ese cuento muy pocos se lo comen",,3,,5,https://twitter.com/yilmen/status/1357831935284895748
Ángel,Ángel,2021-02-05T23:08:31.000Z,"Obvio, vamos a ganar en primera vuelta, con mano firme y  grande, vamos con toda CD...
 #PetroJamásSeráPresidente...",,,6,19,https://twitter.com/Nubiaangelicah/status/1357828479425863680
OAK,OAK,2021-02-05T23:10:19.000Z,"Pongo al servicio de mis hermanos colombianos mi conocimiento, mi tiempo y parte de mis ahorros al servicio de la campaña de la esperanza, el sueño que haremos juntos realidad que se llama la Colombia Humana, juntos hasta la Victoria!
#PetroPresidente2022 #YoEstoyConPetro",,1,8,45,https://twitter.com/grosherz/status/1357828934797262848
Jt,Jt,2021-02-07T13:39:11.000Z,"Se va a quedar sin cinco, decepcionado y más solo que la una",,,,,https://twitter.com/J_triana_g/status/1358409980127440899
Luchoooo,Luchoooo,2021-02-05T23:10:54.000Z,vamos!,,,,24,https://twitter.com/yoluchomucho/status/1357829081484701698
𝔸𝕧𝕖 𝕗é𝕟𝕚𝕩 (,𝔸𝕧𝕖 𝕗é𝕟𝕚𝕩 (,2021-02-05T23:12:00.000Z,"Confiado de los adoctrinados que le comentan en redes pero como la verdadera votación se da en las urnas, ahí es don se quema, y no serás presidente.
Petromañoso! aunque cambies de estilo nadie le cree. Si eres  un dictador sin ser presidente como será que llegue al poder?",,15,18,165,https://twitter.com/kathtiuzkia/status/1357829357981609992
Palomo,Palomo,2021-02-05T23:24:51.000Z,"De acuerdo senador. Convoque ya a los ciudadanos, empleados, trabajadores, estudiantes, mujeres, jóvenes, deportistas, campesinos, comunidades indígenas y afrocolombianas, empresarios, gremios y comunidades LGBTI, a mesas de trabajo para la construcción de La Gran Convergencia..+",,3,,7,https://twitter.com/palomo82544365/status/1357832591223754753
Gonzalo Giraldo,Gonzalo Giraldo,2021-02-05T23:27:38.000Z,Pero Cacas para eso se necesitan más de 10 millones de votos que somos los que amamos la democracia y esa propuesta no nos suena.,,2,4,24,https://twitter.com/GonzaloGir28/status/1357833291060154368
claudia forero,claudia forero,2021-02-05T23:28:43.000Z,Jajajajajajajaja jajajajajajajaja jajajajajajajaja jajajajajajajaja jajajajajajajaja jajajajajajajaja jajajajajajajaja jajajajajajajaja jajajajajajajaja jajajajajajajaja,,2,8,97,https://twitter.com/Cvivianforero/status/1357833564998492160
POLITICA DE LA VIDADEMOCRACIA DE VERDAD,POLITICA DE LA VIDADEMOCRACIA DE VERDAD,2021-02-05T23:28:57.000Z,"COLOMBIA
UN PACTO HISTÓRICO 
POLÍTICA de la VIDA
POR UN CAMBIO DE VERDAD
              PROGRESISMO
        COLOMBIA HUMANA
        CIUDADANÍAS LIBRES 

POLITICA DE LA MUERTE
NarcoparaUribismo/NeoUriVedes/Falsardos
PARA QUE NADA CAMBIE

OJO/GRAN FRAUDE ELECTORAL 2022",,2,15,33,https://twitter.com/JoseNorbertoCa1/status/1357833623941038091
JusticiaSanJuanBogot,JusticiaSanJuanBogot,2021-02-05T23:31:39.000Z,"Propuestas de 
@petrogustavo
 son universales y válidas, impulsar la economía con el agro, su idea incentivar el aguacate, movió productores, exportadores y empresarios a constituir el Colombia Avocado Board (CAB) para promocionar producto en Estados unidos.",,4,21,44,https://twitter.com/JusticiaSanJuan/status/1357834302323634177
JusticiaSanJuanBogot,JusticiaSanJuanBogot,2021-02-05T23:39:30.000Z,"Colombia vende 43 toneladas de aguacate hass para el Super Bowl 2021
Se volvió costumbre que esta fruta haga presencia en el evento deportivo. | Economía | Portafolio.co
portafolio.co",,,6,15,https://twitter.com/JusticiaSanJuan/status/1357836278792863744
Lupus Noctis,Lupus Noctis,2021-02-05T23:36:10.000Z,"Linda propuesta, pero lamentablemente debemos declinar.",,2,1,2,https://twitter.com/Wolfseran/status/1357835436652195846
Fatima29502,Fatima29502,2021-02-06T17:09:43.000Z,No veo democracia Ustedes?,,1,,,https://twitter.com/fatima29502/status/1358100572239499266
