nombre,usuario,fecha,texto,emoticon,cantidad_comentarios,cantidad_likes,cantidad_retweets,link
Alejandro Suarez Basso,Alejandro Suarez Basso,2020-12-13T13:45:22.000Z,"No, miserable.

Son causa de la dictadura de Maduro que usted apoya y tiene como norte en Colombia.",,,1,53,https://twitter.com/AlejandroSBasso/status/1338117815400878082
Ingrid Bravo Balabu,Ingrid Bravo Balabu,2020-12-13T13:59:52.000Z,"Mire, señor, evite referirse al caso de Güiria. Usted y todos los tarifados de izquierda de caviar y vinos caros, subsidiados con la petrochequera también son responsables de esas muertes. Usted, Gustavo Petro, es un inmoral y un miserable.",,8,61,119,https://twitter.com/ingridbbalabu/status/1338121463086411779
enriqueta ̣̣,enriqueta ̣̣,2020-12-13T23:19:09.000Z,"Como venezolana casi en la miseria económica por la destrucción de la empresa petrolera, la industria y la producción privada, por los irrisorios 5$ que gano como docente universitaria, le digo al comunista Petro: Con nuestros muertos no te metas.",,,1,6,https://twitter.com/quetacar/status/1338262209055633409
Ingrid Bravo Balabu,Ingrid Bravo Balabu,2020-12-13T14:01:10.000Z,"Estimados seguidores, vayan a darle ""amor"" a este chulo del socialismo del siglo XXI. Según su lógica ilógica, la migración venezolana en balsas improvisadas es culpa de las ""sanciones"". Mequetrefe.",,,13,45,https://twitter.com/ingridbbalabu/status/1338121790976036869
Alex Flórez,Alex Flórez,2020-12-13T14:08:45.000Z,"Eso no es culpa de ningún bloqueo, es culpa de las políticas de un régimen que usted ha apoyado y soportado. Si no es capaz de juzgar con dureza ese régimen, ya sabemos qué es lo que busca para Colombia.",,9,7,188,https://twitter.com/Lxalex9/status/1338123699355004928
Calvo Samper Ospina,Calvo Samper Ospina,2020-12-13T14:19:56.000Z,"El bloqueo de alimentos y recursos, produce hambre, por lo tanto sí.",,117,2,13,https://twitter.com/CalvoSamperO/status/1338126511912652803
OPS,OPS,2020-12-13T14:13:04.000Z,"Don idiota cacas, la gente se está  yendo de venezuela por que el régimen que ud tanto apoya y le gusta tanto que quiere traerlo a colombia, los tiene muriéndose de hambre,sin oportunidades de trabajo. Salga a las vías del país y vea la cantidad de venezolanos en ellas. Bellaco",,1,,30,https://twitter.com/OPascuas/status/1338124783159025668
Jhon J Ramírez,Jhon J Ramírez,2020-12-13T14:20:32.000Z,"No señor, son consecuencia de una dictadura inhumana y violenta.",,2,,22,https://twitter.com/jhonglo1/status/1338126663863898114
Richi Zuluaga,Richi Zuluaga,2020-12-14T13:36:17.000Z,"No. 

Venezuela es una democracia. 

Todo lo malo que les pasa es culpa del imperio y que Colomiba no les vende alimentos.",,1,,5,https://twitter.com/richizuluaga/status/1338477915017785344
David Sanhz,David Sanhz,2020-12-13T14:42:00.000Z,"Desde ayer esperando el tweet de 
@petrogustavo
 sobre la muerte de estos policias.",,3,5,49,https://twitter.com/d4v1ds4nhz/status/1338132066777632768
Diego Orozco,Diego Orozco,2020-12-14T02:38:35.000Z,Pelea de paras que va uno a decir?,,,,,https://twitter.com/Dieguis_123/status/1338312400106377218
Gnosis Liberali,Gnosis Liberali,2020-12-13T14:42:56.000Z,"Estos y miles más no son la consecuencia del bloqueo, son consecuencia de la negligencia de la dictadura socialista.

La transición al socialismo supone un altísimo grado de industrialización para evitar el problema de la escasez.",,2,7,52,https://twitter.com/Gnosis_Liberali/status/1338132301486694401
Gnosis Liberali,Gnosis Liberali,2020-12-13T14:45:14.000Z,,,6,12,87,https://twitter.com/Gnosis_Liberali/status/1338132880774586370
Mr R,Mr R,2020-12-13T14:49:41.000Z,"No Gustavo,  es la consecuencia de votar mal, creer que el socialismo o mal llamado progresismo es una solución,  ese es el resultado, desafortunadamente para ellos cayeron en el ""entrampamiento"" de Chavez. Ahora, recuerda cuando ud pidió a la unión europea que nos bloqueara?",,,,8,https://twitter.com/RalAcero/status/1338133998900555777
Emilio Calvo,Emilio Calvo,2020-12-13T14:51:30.000Z,Exactamente el mismo argumento que han utilizado siempre los guerrilleros colombianos para justificar el asesinato de miles de ciudadanos. Jamas fue culpa de ellos. Y pensar que este individuo ha sido candidato presidencial y ahora es senador. Dios cuide a los Colombianos.,,,1,14,https://twitter.com/EmilioCalvo1965/status/1338134454787854338
Yilberth Andres,Yilberth Andres,2020-12-13T14:55:31.000Z,"Al menos ya ni esconde su chavismo. Ve dictaduras en todos lados menos donde realmente las hay. 

El bloqueo se llama chavismo, esos acabaron ese país.",,4,2,42,https://twitter.com/yilberth_andres/status/1338135467682918401
Jeff Fajardo,Jeff Fajardo,2020-12-13T15:12:58.000Z,"Hace falta mucha geopolítica para entender el asunto.

De nada, crack.",,7,,,https://twitter.com/JeffFajardo93/status/1338139859505074176
Jonathan Muñoz,Jonathan Muñoz,2020-12-13T14:57:31.000Z,"Todo es únicamente culpa del bloqueo, pero NUNCA culpa del chavismo. Por eso es que a usted en zonas fronterizas en Venezuela le va mal y el uribismo le pone a usted el fantasma Chimbo del castrochavismo.",,8,7,189,https://twitter.com/MetllB/status/1338135971485904899
Jonathan Muñoz,Jonathan Muñoz,2020-12-13T18:12:56.000Z,"Además, su chavismo descarado es otro motivo para NO VOTAR por usted en 2022",,2,,54,https://twitter.com/MetllB/status/1338185149339611138
Lorena Evelyn Arráiz,Lorena Evelyn Arráiz,2020-12-13T14:59:05.000Z,"Usted no tiene alma ni respeto.
Debe ser terrible ser usted.
¡Qué pena con su entorno!",,9,20,327,https://twitter.com/lorearraiz/status/1338136364001464321
Hisoka el abudineador,Hisoka el abudineador,2020-12-13T15:41:34.000Z,Es tarada o tiene el cerebro bloqueado? Osea el Twit es muy claro,,20,2,2,https://twitter.com/Sir_Torquemada/status/1338147056637120512
Noris Cámara,Noris Cámara,2020-12-13T14:59:58.000Z,"No son sanciones, es la política hambreadora y de deprivaciones  que usted apoya desde su país.",,,1,15,https://twitter.com/noriscamara/status/1338136586299576321
Proyecto860,Proyecto860,2020-12-13T15:02:06.000Z,"Son Miles los venezolanos que huyen, padecen y mueren desde hace 20 años, pero no por un bloqueo, sino producto de la Corrupción que generó la Emergencia Humanitaria Compleja: escasez, hambre, miseria. Hay que ser muy cínico e inhumano para emitir está opinión.",,,4,3,https://twitter.com/Proyecto860/status/1338137122465849351
Yendri Velásquez,Yendri Velásquez,2020-12-13T15:04:05.000Z,Que basura eres,,,,7,https://twitter.com/yendrive/status/1338137623374786564
Daniel,Daniel,2020-12-13T15:05:56.000Z,"Petro es increíble lo que está diciendo, yo sabía que ud apoyaba gobiernos progresistas, pero apoyar Narco dictaduras? Da mucho que pensar",,5,1,10,https://twitter.com/danieltapiascc/status/1338138089127022595
Gioconda Sofia,Gioconda Sofia,2020-12-14T02:04:19.000Z,El amaba a chavez y sueña con repetir su infamia en colombia.,,,,5,https://twitter.com/Gioconda2004/status/1338303774889226243
Jesús Guevara-Rivas,Jesús Guevara-Rivas,2020-12-13T15:13:28.000Z,Cállese basura. Y ojalá que la hermana República de Colombia no le de ni un chance de llegar a Nariño.,,,,19,https://twitter.com/yisus_dixit/status/1338139985443221504
Carlos Centeno | El flaco,Carlos Centeno | El flaco,2020-12-13T15:26:44.000Z,Petro ud es un rolo de mamaguevo oyó... Y los 60 años de Guerrilla y Narcotrafico en Colombia es culpa de que bloqueo???,,1,4,19,https://twitter.com/ccadvocatus/status/1338143323459096579
Max,Max,2020-12-13T15:28:10.000Z,"Un país bloqueado que le regala cargamentos en barcos de petróleo, gasolina y fuel oil a Cuba todas las semanas. Bloqueo que permite la entrada de barcos de Irán. Bloqueo que le permite a los bodegones traer todos sus productos de EE.UU. pa' venderlo en dólares en Vzla.",,3,22,89,https://twitter.com/EnmascaradoMax/status/1338143686216069124
Maty,Maty,2020-12-13T15:28:43.000Z,"Un país "" bloqueado"" pero oh surprice miles de bodegones abiertos con todo importado, Llegan armas y camionetas de alta gama, renauguran un hotel en el Ávila con precios en divisas sólo para enchufados, NMJ usted es idiota ó qué?",,1,1,7,https://twitter.com/Maty57Mm/status/1338143822677729280
Emilio Darriba,Emilio Darriba,2020-12-13T15:28:43.000Z,"""Los cambios políticos no necesitan de la muerte de la gente"", dile eso a tus amigos Chavistas que durante años trabajaron para lograr la mayoría de las personas ahora dependan de la caja de comida que ellos mismos le dan a cambio de control político y social ",,1,5,109,https://twitter.com/Belgezuelien/status/1338143824305074178
fiorella lucca,fiorella lucca,2020-12-13T15:30:01.000Z,Cerdo.,,,2,48,https://twitter.com/fiorellalucca/status/1338144151947386881
Mao - Incoherent Sarcasm,Mao - Incoherent Sarcasm,2020-12-13T15:43:04.000Z,"Q fue primero el bloque o la dictadura?! Yo le digo, la dictadura. Sin dictadura no habría bloqueo, sin bloqueo no habría hambre, pero usted es un tibio q no es capaz de condenar el régimen de Maduro con contundencia porq sueña con llevarnos por ese camino.",,7,5,77,https://twitter.com/incoherentsarc1/status/1338147434388738050
Hernando Gomez V,Hernando Gomez V,2020-12-13T15:54:05.000Z,"No es un tibio es un fan del sistema venezolano, esa es su perdición ya que muestra lo que sería un eventual gobierno de 
@petrogustavo",,,,9,https://twitter.com/chuchonando65/status/1338150204864925699
Yo Paro Yo Produzco,Yo Paro Yo Produzco,2020-12-13T15:44:32.000Z,La oposición le tiene lavado el cerebro a más de un venezolano haciéndole creer que la crisis de Venezuela es culpa del comunismo. La oposición venezolana es una roya.,,51,4,8,https://twitter.com/acinomonus1/status/1338147804896780293
Juan,Juan,2020-12-13T15:45:16.000Z,si claro porque en 2016 cuando no habían sanciones todo estaba de maravilla,,4,,26,https://twitter.com/Rechtschwul/status/1338147988959596544
Jhonatan,Jhonatan,2020-12-13T15:47:25.000Z,"Replying to 
@petrogustavo",,,3,73,https://twitter.com/ReaIJhonathan/status/1338148530687447045
LD,LD,2020-12-13T15:55:16.000Z,"Ahora si hay ""bloqueo"", pero cuando iba a Venezuela a lamerle las bolas a los chavistas tuiteaba que la escasez era un invento de RCN. Decídase, porque se contradice. Socialista remalpario",,,2,10,https://twitter.com/ldbastidas/status/1338150505151934465
vladimir caraballo,vladimir caraballo,2020-12-13T15:56:38.000Z,"Buen día.

¡NO! señor Petro. Es la consecuencia de 22 años de un PLAN bien estructurado de DESTRUIR el país por parte de sus amigos de izquierda. Un plan con el que se han robado MILES de millones de dólares y han dejado a nuestro país en la rutina.",,1,8,30,https://twitter.com/arayabat/status/1338150848841527297
Diego,Diego,2020-12-13T15:59:07.000Z,No. Es culpa de la dictadura asesina que defiendes y que no deja ingresar la ayuda humanitaria y pone preso a los que reparten comida porque no puede tener control político de la alimentación de la gente.,,,1,10,https://twitter.com/DiegoFalconVE/status/1338151474686283776
"César ""César Aramís"" Aramís","César ""César Aramís"" Aramís",2020-12-13T16:05:54.000Z,"Pero cállate la maldita boca, por lo que mas quieras.",,1,,17,https://twitter.com/CesarAramis/status/1338153182174867457
boston rex,boston rex,2020-12-13T16:09:00.000Z,Mamame el guebo petro,,3,3,257,https://twitter.com/bostonrex/status/1338153962223104001
Cristians Oliveros,Cristians Oliveros,2020-12-13T16:26:27.000Z,"Ese mal nacido sacó un poco de votos en colombia, el planeta tiene que revisarse",,1,3,35,https://twitter.com/cristianendo/status/1338158353101582337
Johann,Johann,2020-12-13T16:09:03.000Z,"Son consecuencia de la nefasta gestión económica del Chavismo que tú apoyas. 

La grave crisis de Vzla empezó mucho antes de las sanciones.",,1,,10,https://twitter.com/libertasve/status/1338153972692119563
Linda Suarez,Linda Suarez,2020-12-13T16:09:40.000Z,"No sea animal ! Los venezolanos llevamos años saliendo de la dictadura q se vive en Venezuela y no habían sanciones, lo que ha existido es una mafia que violan nuestros derechos humanos o acaso se le olvida la complicidad de Trinidad y Tobago junto a Maduro al detener a menores?",,2,7,16,https://twitter.com/linda0863/status/1338154130003603457
santiago west,santiago west,2020-12-13T16:15:15.000Z,"Venezuela ya estaba jodida antes del tal bloqueo, ahora bien, como así que anda defendiendo a un régimen que tiene en la hambruna a a su gente?
Se la pasa negando que es chavista pero no pierde la oportunidad de excusarlos y ayudarlos.",,1,1,20,https://twitter.com/West01Santiago/status/1338155531505111042
Pedro García Otero,Pedro García Otero,2020-12-13T16:19:32.000Z,"Usted establece nuevos mínimos en miserabilidad, señor.",,4,20,299,https://twitter.com/pedrogarciao/status/1338156611270008843
Rafa,Rafa,2020-12-13T23:47:23.000Z,"Ni el ""señor"" merece.",,,1,18,https://twitter.com/JodedorVEN/status/1338269318245584896
Yulimar Escalante,Yulimar Escalante,2020-12-13T16:28:13.000Z,"Para importar CAMIONETOTAS no hay bloqueo, para invertir en ARMAS si hay recursos y ""aliados""....deje la hipocresia y llámele la atención a su amigo MADURO que es quien maneja el destino del país a su antojo",,3,25,178,https://twitter.com/yulivenezuela/status/1338158795072139267
Nacido En Los Cocos,Nacido En Los Cocos,2020-12-13T18:52:27.000Z,"Así mismo , solamente hay bloqueo para importar medicinas y alimentos , menos para camionetas de lujos , licores , mercancía para bodegones ",,1,13,60,https://twitter.com/en_cocos/status/1338195093585600513
Francis Noemi,Francis Noemi,2020-12-13T16:30:37.000Z,"Yo vivo en Vzla y tengo mucho más base para hablar . Este país viene en declive desde hace mucho antes de las sanciones . El daño más grande ha sido la corrupción, el regalo a otras naciones y el despilfarro de millones de dólares en época de bonanza y eso pasó en estos 20 años",,5,6,83,https://twitter.com/Fnoemi/status/1338159399228088322
Francis Noemi,Francis Noemi,2020-12-13T16:32:38.000Z,"Usted también recibió beneficios de la chequera de este país en época de bonanza y hoy los venezolanos mueren de hambre y se lanzan al mar y eso espero le retumbe en su conciencia, pero se que ustedes los izquierdistas carecen de eso.",,,1,16,https://twitter.com/Fnoemi/status/1338159909469360128
Albert Ortega,Albert Ortega,2020-12-13T16:33:06.000Z,"No hay hambre, porque hay McDonalds..No hay escasez, porque hay bodegones..No hay pobreza, porque algunos compran electrodomésticos..Existen muchas formas de tapar la crisis, para todo lo demás, existe el bloqueo..",,1,5,10,https://twitter.com/albertvinotinto/status/1338160026679193609
Ricardo Lopez,Ricardo Lopez,2020-12-13T16:34:29.000Z,"Ud. es un INCAPAZ, COBARDE e INÚTIL...
Lamentablemente... Existe...",,,,1,https://twitter.com/lopezricardoe/status/1338160372910600192
Carlos Ruiz SCVO,Carlos Ruiz SCVO,2020-12-14T23:23:25.000Z,"@petrogustavo
 Y DESDE VENEZUELA, siembre sus aguacates en su kulo, mardito pirovo.",,,,1,https://twitter.com/carlosm55767067/status/1338625671199940608
calm | $4 OF,calm | $4 OF,2020-12-13T16:37:55.000Z,"Los 19 venezolanos murieron ahogados porque huyeron de su país por culpa de una dictadura donde la mayor parte de la población está malnutrida, donde no hay servicios públicos de calidad, donde la represión y el terror son lo común y todo lo que toca el gobierno se pudre.
IMBECIL",,1,11,98,https://twitter.com/cesxrl/status/1338161237654462466
Luis Mosquera,Luis Mosquera,2020-12-13T16:44:03.000Z,"Por si fuera poco el dolor que sentimos los venezolanos, también tenemos que aguantar a este ser deleznable asesino de colombianos opinando babosadas?",,,5,14,https://twitter.com/luis__mosquera/status/1338162779778387969
Maryorin Méndez,Maryorin Méndez,2020-12-13T16:50:28.000Z,Imbécil y chulo! Pobre hombre,,1,3,28,https://twitter.com/maryorinmendez/status/1338164394082131971
Franklin Toyo Isea,Franklin Toyo Isea,2020-12-14T16:08:26.000Z,Triple remardito es lo que es,,,,,https://twitter.com/IseaToyo/status/1338516206748381184
Hermides Ferney,Hermides Ferney,2020-12-13T16:51:09.000Z,"- El Chavismo aprovechó la renta petrolera para incrementar de manera colosal el Estado y generar redes clientelares comprando votos.
- Enorme déficit público financiado con impresión monetaria. La gente huyendo del bolívar, más impresión causa de la   hiperinflación.",,5,2,11,https://twitter.com/hermidesferney/status/1338164568711979009
juan perez,juan perez,2020-12-14T00:25:52.000Z,"Lástima, con términos como déficit, hiperinflación, renta, etc., ningún ifueputa mamerto entenderá este trino",,1,,,https://twitter.com/juanperez245/status/1338278998875500544
Guillermo Bernal,Guillermo Bernal,2020-12-13T16:52:06.000Z,"No señor petro: son las consecuencias directas de imbeciles que coartan las libertades, desangran el país en corrupción y la gente escapa por cualquier parte.

Esos a los que aquí llaman Castro chavistas. Socialistas marxistas como usted",,1,1,91,https://twitter.com/gbernal_co/status/1338164805455253504
Angel Perdomo,Angel Perdomo,2020-12-13T16:53:39.000Z,"Petro es un miserable. Y como venezolano, aborrezco cada una de sus posturas en torno a la crisis de mi país. 

Sus costuras son evidentes: se codea con los desalmados que verdaderamente han provocado esta crisis. ¡Es miserable!

Usted es un cínico insoportable.",,2,10,70,https://twitter.com/Angelgperdomo/status/1338165198859939841
Martha Consuelo Martinez Lozano,Martha Consuelo Martinez Lozano,2020-12-16T03:04:51.000Z,"Y porque en lugar de estar hablando mal de un COLOMBIANO Petro, no lucha por su país, la mayoría salieron corriendo, en lugar de pelear, aquí si gritan, ofenden y vienen hacer daño.",,,,,https://twitter.com/MarthaC02192421/status/1339043788199768066
Jovel Álvarez,Jovel Álvarez,2020-12-13T16:55:25.000Z,"Si tuvieras un mínimo de decencia te daría pena apoyar (y promover) el sistema criminal que forzó a esos venezolanos a huir de su país.

Pero claro que no te importa, porque si por vos fuera, sería feliz de ver a los colombianos en la misma situación. 

Cómplice de asesinos.",,3,36,236,https://twitter.com/Jovel_Alvarez/status/1338165641312952320
Tomas Olivieri Rivas,Tomas Olivieri Rivas,2020-12-14T03:35:28.000Z,"Cómo no lo va a apoyar, si el forma parte del paquete",,,1,8,https://twitter.com/OlivieriRivas/status/1338326717241454595
Fernando Cañizales,Fernando Cañizales,2020-12-13T16:56:12.000Z,"@wachafa
 @FinolHugo
 @nelson1232
 @Compota06
 @grieca
  @Curcobain3
 osea que según la lógica de este guevon y sus estupideces basadas en un ideal político los vzlanos salimos por que el país está bloqueado. Sr Petro salimos por que el gobierno de Vzla acabo con el pais ellos solos",,,6,12,https://twitter.com/FernandoCaizal4/status/1338165838705291264
Laura Solórzano Silva,Laura Solórzano Silva,2020-12-13T16:59:34.000Z,"Eres un maldito, Petro. Lo eres hoy y lo fuiste cuando fuiste a burlarte de nosotros. Eres un hijo de puta, y pocas veces insulto de esta forma, pero esto me sale del estómago. Eres un mal parido y el día que recuperemos Venezuela, te prohibiremos la entrada...",,3,15,97,https://twitter.com/LauSolorzano/status/1338166686122381319
Maria G. Rodríguez,Maria G. Rodríguez,2020-12-13T18:28:26.000Z,Gracias por decirlo así.,,1,,6,https://twitter.com/MGVenezuela/status/1338189047815155714
Ernesto -El Shrek- Guevara,Ernesto -El Shrek- Guevara,2020-12-13T17:16:35.000Z,"No Perro -gracias autocorrector-, todos los venezolanos que murieron, mueren, y morirán tratando de salir del infierno socialista -que tú quieres para Colombia- es gracias a las políticas del chavismo. Eso lo sabe todo el mundo, menos los comunistas asquerosos como tú.",,,8,27,https://twitter.com/El_ShrekGuevara/status/1338170968888537088
Daniel Rodriguez,Daniel Rodriguez,2020-12-13T17:16:53.000Z,Cual bloqueo mmgv? Yo vivo en Houston y puedo enviar casi cualquier cosa para Venezuela con cualquier transportista. Lo que está bloqueado es que los chavistas no pueden hacer negocios con lo robado que es nuestro país y sus riquezas.,,2,16,109,https://twitter.com/pipidepulus/status/1338171045736570880
ᎫႮᏞᏆᎪ́и ᎡᎬҒᝪⷡᑌͨᔑͭ,ᎫႮᏞᏆᎪ́и ᎡᎬҒᝪⷡᑌͨᔑͭ,2020-12-13T17:17:57.000Z,Si existiese ese tal bloqueo la hija de Chávez no viviría en EEUU gastándose los 3mil millones de dólares que le dejó el papito con trabajo honesto.,,2,6,189,https://twitter.com/JuIianShaw/status/1338171310569119749
Jahel_Jahel,Jahel_Jahel,2020-12-13T17:20:41.000Z,"Será como estos niños los cuales asesinaste narco-terrorista? Ya veo que tienes memoria corta asesino! El único bloqueo es a los narcos del régimen del colombiano 
@NicolasMaduro
 y sus traficantes! Tu no tienes moral para hablar narco-asesino-terrorista!",,,4,2,https://twitter.com/Jahel_Jahel/status/1338171998397149189
Luis Alberto Zuluaga,Luis Alberto Zuluaga,2020-12-13T17:22:44.000Z,"Los cambios políticos no necesitan de la muerte de la gente, ni del secuestro, la extorsión; y mucho menos, del asesinato de magistrados probos a través de la toma del palacio en el que impartían verdadera justicia para un país, para imponer los que les garantizaran impunidad.",,1,1,9,https://twitter.com/LuisAlbertoZul6/status/1338172515324223496
