nombre,usuario,fecha,texto,emoticon,cantidad_comentarios,cantidad_likes,cantidad_retweets,link
N a t h,N a t h,2021-06-09T20:23:02.000Z,"El ""paro vandálico"" que usted llama, hizo más por el país que 20 años del asesino de Uribe y el partido de desgobierno.
Y a mí no me venga con ese cuentico de ""la mayoría de colombianos"", sáqueme de esa colada.
Será la mayoría de ""paracos de bien"" digo, ""gente de bien"" jajajaja",,,,5,https://twitter.com/Da3nerysFir3/status/1402722928668692480
Diego R.,Diego R.,2021-06-09T17:56:50.000Z,Responda por hidroituango lagarto!,,,5,89,https://twitter.com/d13g056/status/1402686137752248323
#PetroPresidente2022,#PetroPresidente2022,2021-06-09T17:58:46.000Z,En verdad usted está muy perdido en esta vida. Siga de  y de bufón del Ubérrimo ,,,11,130,https://twitter.com/AlertaRoja_Col/status/1402686622542540801
Que no vea que soy Homero,Que no vea que soy Homero,2021-06-09T17:58:52.000Z,"Entonces es hora que usted se ""petrice"" y deje tanta tibieza, recapacite, deje de dividir, entienda que solo unidos podemos y se una al pacto historico.",,1,,,https://twitter.com/ciudadano_XD/status/1402686647200894985
An Echo,An Echo,2021-06-09T18:04:07.000Z,Y porque Petro no se une a la coalición de la esperanza ?,,1,,1,https://twitter.com/Fabiog1976/status/1402687968989614084
DBernal,DBernal,2021-06-09T17:59:01.000Z,Profesor por qué mejor no nos habla acerca de Hidroituango?,,4,1,49,https://twitter.com/dibega8/status/1402686687998795781
Favio Paz,Favio Paz,2021-06-09T18:18:16.000Z,"Lo de Hidroituango, ya lo hemos dicho; les toca a ustedes y a las autoridades, demostrar que Fajardo es culpable de todo lo que le endilgan.",,1,,5,https://twitter.com/FavioPaz/status/1402691532369666060
R.A.C.B.,R.A.C.B.,2021-06-09T17:59:23.000Z,“Alocución a la nación” JAJAJA,,1,1,7,https://twitter.com/raacabosa11/status/1402686777836593161
En corrección.,En corrección.,2021-06-09T17:59:34.000Z,"Me gusta que lo diga. Eso significa que están escuchando lo que se habían negado a oír.

Están escuchando al estadista 
@petrogustavo",,,4,42,https://twitter.com/Jhonjagudelo/status/1402686827455299587
César Pachón,César Pachón,2021-06-09T17:59:42.000Z,No Sergio eso solo podría suceder si Petro defendiera un proyecto criminal como Hidruitango.,,80,347,3.5K,https://twitter.com/CesarPachonAgro/status/1402686856995672065
Alfondo Botero,Alfondo Botero,2021-06-09T18:02:12.000Z,O depronto sucede si algun candidato o amigo politiquero apoyara el proyecto jmmm no sé como por ejemplo Daniel Quintero. O Quintero va a desmontar la represa? Espero atentamente,,,1,11,https://twitter.com/alfondobotero/status/1402687490004226048
Marcela©,Marcela©,2021-06-09T17:59:45.000Z,"Yo en cambio creo, que pedirles a los muchachos que no se pongan como carne de cañón no es una tibieza ante la cruel represión y violencia que ha demostrado la fuerza pública en estos días de paro.",,1,7,70,https://twitter.com/lacoboschica/status/1402686873554804739
Dan Ordoñez .,Dan Ordoñez .,2021-06-09T18:01:30.000Z,Yo no veo al senador en problemas por robarse una platica en hidroituango... No veo la fajardiada,,1,1,3,https://twitter.com/DanOrdoez6/status/1402687311456915457
Estefanía de Uribe.,Estefanía de Uribe.,2021-06-09T18:01:34.000Z,Se le tiene... #Petardo,,1,4,10,https://twitter.com/EstefaniaCuar10/status/1402687326925606916
El Blog De Juanse,El Blog De Juanse,2021-06-09T18:02:51.000Z,"Profe, osea que decirle a los muchachos que no se pongan como carne de cañón en los bloqueos ¿Es volverse tibio?",,1,1,34,https://twitter.com/ElBlogDeJuanse/status/1402687652772593668
victor ovalle diaz,victor ovalle diaz,2021-06-09T18:03:23.000Z,"El día que Petro se fajardice, es decir se uribice, me voy a ver ballenas porque no votaría por el. Aunque tengo la plena convicción que Petro ha sido el político mas coherente en los últimos tiempos de nuestro país.",,11,41,402,https://twitter.com/vovallediaz/status/1402687784943554562
MaoS,MaoS,2021-06-09T18:09:10.000Z,Pedir militarizar Bogotá para acallar la protesta social es coherente a lo que hoy tanto crítica?,,4,2,31,https://twitter.com/MaoS_777/status/1402689241394552832
Alejandra Cabra Rojas,Alejandra Cabra Rojas,2021-06-09T17:59:53.000Z,"@williamsteven32
 @Danieelavelasco",,1,,,https://twitter.com/alejandra_cabra/status/1402686904479502337
william hernandez D,william hernandez D,2021-06-09T18:53:45.000Z,"Uy, cómo va a decir eso ese man?",,1,,,https://twitter.com/williamsteven32/status/1402700463036903427
ᴊᴜʟɪᴀɴ,ᴊᴜʟɪᴀɴ,2021-06-09T18:01:40.000Z,Que crack ajajajajaja,,1,,1,https://twitter.com/JulianCam_/status/1402687352582115328
Esteban Peña,Esteban Peña,2021-06-09T19:58:59.000Z,"Bro, se la canto como era jajaja",,,,1,https://twitter.com/Esteban68168764/status/1402716877688872960
Poder de Acción Social,Poder de Acción Social,2021-06-09T18:05:03.000Z,"el video de Petro casi es una compilación de sus trinos desde el inicio del paro, hoy #EstallidoSocial .

En qué ""se fajardea"" ?
No será más bien que Usted busca apropiarse de su discurso para cazar voticos?

Ah si, hablar de Petro le da visualización a sus RRSS.",,2,30,212,https://twitter.com/PoderAccionSoci/status/1402688204701057034
Petrismo Out of Context,Petrismo Out of Context,2021-06-09T20:28:21.000Z,"@tweet_stamp
 stamp",,1,,,https://twitter.com/PetroNoContext/status/1402724267826024448
Orlando Perea,Orlando Perea,2021-06-09T18:05:03.000Z,Más bien Don Narciso se enmatarifó. ,,,,18,https://twitter.com/OrlandoPerea20/status/1402688204956909568
MarOmerOH,MarOmerOH,2021-06-09T18:05:04.000Z,"El Sueño de un Tibio.
Esta gente agarra cualquier mensaje claro y lo enturbian.",,2,12,80,https://twitter.com/maromero86/status/1402688207872053250
Nelson,Nelson,2021-06-09T18:43:17.000Z,FAJARDO SAQUE UNA ALOCUCION Y SI EN 2 HORAS SACAS 100 MIL REPRODUCCIONES....HAY LO EMPIEZO A RESPETAR,,,5,33,https://twitter.com/NelsonF37499955/status/1402697827684433924
Marianía,Marianía,2021-06-09T18:05:45.000Z,Por lo menos Petro sabe lad razones por las que las personas estan protestando. No como ud que en elecciones le preguntaron por qué era la protesta de los profesores y no supo que decir,,2,,19,https://twitter.com/Mariavinna/status/1402688381352611840
Kinoglaz,Kinoglaz,2021-06-09T18:07:47.000Z,Dijo que no se quería adjudicar eso. Algo que a Petro le encanta aunque lo niegue.,,2,,,https://twitter.com/criticadera30/status/1402688895033221123
Wabi-Lamosaic,Wabi-Lamosaic,2021-06-09T18:06:00.000Z,"Mijo, usted si es que se quiere mucho parce, y dicen que el ególatra es Petro",,,13,159,https://twitter.com/wabimosaic/status/1402688442501378048
El futuro es ... ¡Ya!,El futuro es ... ¡Ya!,2021-06-09T18:07:37.000Z,"Jaja, creo que el corrector de Twitter le jugó una broma a 
@sergio_fajardo
 

Talvez quizo decir ""Petro se ""fajó"" y sí, tiene razón. Se fajó, aunque ya nos tiene acostumbrado a su brillantez.

Gran mensaje de 
@petrogustavo
 

#PetroPresidente2022",,,11,64,https://twitter.com/Y_porque_/status/1402688850301014019
Diana,Diana,2021-06-09T18:07:46.000Z,"Muy iluso usted, señor Fajardo.",,,2,9,https://twitter.com/DianaRa74250112/status/1402688889970626561
Ifigenio Frogoso,Ifigenio Frogoso,2021-06-09T18:09:38.000Z,"O sea, ya no hay necesidad de que el centro siga impulsando a usted.
Petro también puede moderarse.

Lloralo, Señor Ballenas.",,,4,7,https://twitter.com/Eduardo_Narv/status/1402689360286343175
𝘼𝙣𝙙𝙧𝙚𝙖,𝘼𝙣𝙙𝙧𝙚𝙖,2021-06-09T18:10:26.000Z,"No se ""fajardió"" deje de sacar pecho por guevonadas. 
Petro siempre ha sentado sus verdaderas posiciones ante el paro y siempre ha sido insistente con que hay muchas otras maneras de protestar y bloquear en el país.
Deje la bobada.",,1,,9,https://twitter.com/PatriaCorrecta/status/1402689560673411073
ALEXANDER ORTIZ,ALEXANDER ORTIZ,2021-06-09T18:10:50.000Z,"Para que eso ocurra, tiene que hacer tres cosas:
1. Promover el voto en blanco
2. Darle la espalda a 4 millones de electores e irse a ver ballenas
3. Decir que no aspiraría más y después pedir perdón y reencaucharse nuevamente
No Sergio, Petro la tiene clara, las reformas son YA",,1,3,10,https://twitter.com/AlexanderOrtizM/status/1402689660565000202
Favio Paz,Favio Paz,2021-06-09T18:17:03.000Z,,,1,1,10,https://twitter.com/FavioPaz/status/1402691226965622789
YASSER AMIN (TURCO AMIN)®,YASSER AMIN (TURCO AMIN)®,2021-06-09T18:12:28.000Z,Ustedes son lo mismo,,,5,10,https://twitter.com/YASS31547764/status/1402690072974172162
∆Teacher∆,∆Teacher∆,2021-06-09T18:12:39.000Z,"Señor ballena, Petro desde el inicio del paro siempre ha manejado la misma ideología, ha sido consecuente con su discurso, ese de unión y a favor de la sociedad, no como usted que siempre está a favor del establecimiento y de sus amigos del GEA. Además, no le debe favores a nadie",,,,7,https://twitter.com/The_teacher83/status/1402690117463068675
Alexander Klein,Alexander Klein,2021-06-09T18:13:25.000Z,"El mismo creador de los platos vacíos ahora nos trae ""Petro se fajardió"". 

Este señor no se cansa de hacer el ridículo.",,1,10,57,https://twitter.com/AlexKleinO/status/1402690310774444032
GENTE DE BIEN'T,GENTE DE BIEN'T,2021-06-09T18:15:21.000Z,"Le propongo un reto, haga una alocución así, hablando de manera coherente y llegando a un tema en concreto. Si lo hace, voto por usted.",,1,,1,https://twitter.com/kevmaelking/status/1402690799188549634
aldemar salazar,aldemar salazar,2021-06-09T18:16:05.000Z,"Para nada chistoso!!! Fajardiarse es quedarse inerme ante la barbarie, es no pronunciarse ni una sola palabra como usted lo hace,  silencio cómplice.",,,2,34,https://twitter.com/Aldemarsa79/status/1402690979958829057
Levy Rincón,Levy Rincón,2021-06-09T18:16:15.000Z,"No creo que don Gustavo se vaya a ver ballenas en segunda vuelta, papá.",,94,265,3.5K,https://twitter.com/LevyRincon/status/1402691022031933447
cesar augusto mejia,cesar augusto mejia,2021-06-09T18:17:53.000Z,"Pero si se uniría con cualquier cd con tal de llegar al poder ajjajaja.
Lo qué pasa es que no uds conocen ese pillo.
Burros!!!!",,28,,63,https://twitter.com/cesar606/status/1402691432876498947
dica,dica,2021-06-09T18:16:17.000Z,"Petro esta vigente, cada vez más fuerte; usted en cambio está cada vez más chamuscado. 
¡Hay niveles!",,4,25,122,https://twitter.com/dica7810/status/1402691033922670593
Luis Alfredo,Luis Alfredo,2021-06-09T18:40:34.000Z,"The following media includes potentially sensitive content. Change settings
View",,5,22,60,https://twitter.com/LuisAlf82940568/status/1402697144549707784
Juan Montoya,Juan Montoya,2021-06-09T18:16:56.000Z,"Ve Sergio, la única ""fajardiada"" de la intervención de 
@petrogustavo
 es que lo grabó desde la comodidad su casa (de campo) y por momento se escucha ""formatiado"", de resto nada más. Dificilmente sostienes un discurso de 6 minutos con mensajes cargados de dignidad.",,1,11,77,https://twitter.com/JuanMontroya/status/1402691197299200003
Alejo Gamboa,Alejo Gamboa,2021-06-09T18:19:42.000Z,"Sostiene pero el telepronter hermano, a él esas palabras no le salen del corazón, le toca copiar a los demás.",,1,,10,https://twitter.com/dalejogamboa/status/1402691890097623049
Freddy Estrada,Freddy Estrada,2021-06-09T18:13:25.000Z,"@Lynx_581
 es verdad?",,1,,,https://twitter.com/FresroAmp/status/1402690310984060929
J. D. Uribe,J. D. Uribe,2021-06-09T18:17:54.000Z,"Si. Petro y Fajardo son idénticos. Desorientados, populistas, mal rodeados y politiqueros.",,,1,20,https://twitter.com/juanduribe61/status/1402691441051246594
Bernard Parker,Bernard Parker,2021-06-09T18:18:08.000Z,"Ya quisiéramos ver a un Sergio Fajardo luchando por la juventud y por Colombia de la misma forma como lo ha hecho 
@petrogustavo
 pero no, el tibio nos abandonó miserablemente a nuestra suerte y se fue a ver ballenas!

POR ESO FAJARDO NO REPRESENTA LA ESPERANZA DE NADA NI DE NADIE!",,2,10,36,https://twitter.com/caliman_911/status/1402691498764865544
Disertador,Disertador,2021-06-09T20:30:48.000Z,"Yo no lo quisiera ver en nada. Un tipo completamente anodino, neutro en las ideas y en los actuales, no puede ser tenido en cuenta para nada, en un pobre país que aspira a salir del hoyo moral y económico en que lo tienen sumido los gobiernos de sus amigotes.",,1,,5,https://twitter.com/oscargpalaciosm/status/1402724884170543107
Andrés E.T. Landazábal,Andrés E.T. Landazábal,2021-06-09T18:19:31.000Z,"El puede hacer alocuciones, es el líder de un gran sector de la oposición y el será el próximo presidente de Colombia.

UD 
@sergio_fajardo
 es un error en un bar tarde en la noche que nunca más nadie va a cometer.

#ParoNacional9J",,1,1,19,https://twitter.com/Andreslp19/status/1402691845487054848
María,María,2021-06-10T18:15:24.000Z,"Ufffffff  No te conozco, pero te amo.",,,1,1,https://twitter.com/Siganasi1/status/1403053199695790087
Carlos González Torrenegra,Carlos González Torrenegra,2021-06-09T18:19:50.000Z,"jajajaja, puro comentario de ""modelo instagram"": muchos amigos me preguntan por mis rutinas de belleza, así que aquí les comparto lo que nadie me ha pedido realmente...
#TibiezaVerde #Falsardo ",,,2,7,https://twitter.com/carloselabuelo3/status/1402691925686226944
Carlos Diaz,Carlos Diaz,2021-06-09T18:19:53.000Z,El peor insulto que a recibido Petro por estos días. Ni el uribismo se atrevió a tanto,,1,,1,https://twitter.com/CarlosGlin/status/1402691938269249537
Pascual del Bosque.,Pascual del Bosque.,2021-06-09T20:49:14.000Z,,,,,,https://twitter.com/Pascualdelbosq1/status/1402729523590930437
EnriClaudia Peñalosa,EnriClaudia Peñalosa,2021-06-09T18:20:40.000Z,"¿Cómo así Petro hizo pacto con Don Berna,
o se metió a cagarse Hidroituango o la Biblioteca España?

Eso sí sería 'Fajardiarse'.",,1,21,84,https://twitter.com/KikePrivatiza/status/1402692136013795332
JuanCa Sierra,JuanCa Sierra,2021-06-09T18:22:07.000Z,"Pues fajardearse debería considerarse como sinónimo de perderse cuando más se necesita. Y eso no es precisamente lo que hace 
@petrogustavo",,,1,10,https://twitter.com/JuanSierra8010/status/1402692498636558340
Javier Adaime S.,Javier Adaime S.,2021-06-09T18:22:11.000Z,"¿De dónde te escribió tu amigo, de Carulla?",,,10,73,https://twitter.com/JavierAdaime/status/1402692517745905668
STE VEN !,STE VEN !,2021-06-09T18:22:14.000Z,el dia que petro se fajardice yo y millones dejaremos de apoyarlo,,1,,3,https://twitter.com/15vecampeonesi/status/1402692528705609732
Germancho - trino opiniones personales,Germancho - trino opiniones personales,2021-06-09T18:23:30.000Z,"Al parecer no escucho todo el mensaje, él desde el inicio del Paro ha hablado de la no violencia, y recalca como muchos lo hacemos que la juventud está luchando por su futuro, cosa que usted no hace, usted solo llama a no hacer nada y quitarse del camino para seguir en las mismas",,1,6,83,https://twitter.com/gevelasco/status/1402692849225932803
ALBERTO MENDOZA BARÓ,ALBERTO MENDOZA BARÓ,2021-06-10T01:02:14.000Z,,,3,,,https://twitter.com/Piolito99/status/1402793194316836864
Nana Opiniones Personales,Nana Opiniones Personales,2021-06-09T18:23:59.000Z,"Lo que habla Petro lo ha venido diciendo durante las dos alocuciones previas y durante toda esta movilización ciudadana. No hay ni una sola palabra que sea congruente contigo. Tú, ni postura tienes! La gran mayoría de la juventud jamás volverá a votar por un pusilánime como tú!",,1,9,42,https://twitter.com/NanaEpidemio/status/1402692968297947137
Pascual del Bosque.,Pascual del Bosque.,2021-06-09T20:44:06.000Z,,,,,1,https://twitter.com/Pascualdelbosq1/status/1402728229715296264
El Antiestablecimiento .,El Antiestablecimiento .,2021-06-09T18:24:34.000Z,"Tu no has entendido, el término se usa cuando alguien carece de carácter y falta de posición clara, se usa también para alguien que no tiene la suficiente idoneidad y peso para tomar una posición coherente con su discurso.
Mejor dicho es para designar un cero a la izquierda...",,,55,298,https://twitter.com/humanjad/status/1402693118126964737
Observador!!,Observador!!,2021-06-09T18:25:29.000Z,"Pero ud solo hace ""copy  and paste ""  y ni un cuadro de cmaptools se digna a hacer bn para una idea ...ud no es ejemplo de nada no se da cuenta ?? 
Oiga y que paso con Hidroituango o va a hacer lo mismo con las ideas de Petro ??",,,,1,https://twitter.com/observadortwits/status/1402693348545159168
Liliana C.,Liliana C.,2021-06-09T18:25:50.000Z,"De verdad que yo siento pena ajena cuando leo en ocasiones lo que usted escribe, no parece un profesional y una persona adulta ",,,2,62,https://twitter.com/lilicatadiaz/status/1402693434968875011
Yose,Yose,2021-06-09T18:26:12.000Z,"No pues que gran aporte, digno de un bobo hpta. Y así pretende querer gobernar un País, lanzando trinos como cual niño de 12 años, que aun no es consciente de la crisis que está viviendo Colombia. Por eso Petro no es como usted, patético.",,1,2,48,https://twitter.com/ynp1996/status/1402693529894371336
Juan,Juan,2021-06-09T18:27:17.000Z,"—Petro: Hace 33 años comprometí mi vida en una transformación pacífica de Colombia.
—Fajardo: ¡Petro se fajardió!

No, mi rey, Petro no se alió con Don Berna, ni causó un detrimento de 4 billones y cientos de desplazados, ni le da diarrea cada vez que el país lo necesita.",,4,13,143,https://twitter.com/leamosaonetti/status/1402693800200388613
Juan Alesander®,Juan Alesander®,2021-06-09T20:16:39.000Z,"No con don berna no, pero con Pablo escobar si, con Santrich, con Timochenco, con loco Barrera, con Chávez, con Maduro, con Diosdado si, y negocios si.",,3,,5,https://twitter.com/Juan_Alessander/status/1402721324997529603
EriMedina,EriMedina,2021-06-09T18:28:24.000Z,"No le da pena salir con esto con los procesos abiertos y evidenciados sobre su responsabilidad del descalabro como el de Hidroituango y otras investigaciones en la fiscalía cuando fue Gobernador?, al menos Petro dice de frente que necesita el país y no le copia al Uribismo.",,,3,13,https://twitter.com/Ladelascuentas/status/1402694081600528387
Sergio Ovalle,Sergio Ovalle,2021-06-09T18:28:42.000Z,"¿Petro se fajardeo? Fajardo, Vivís en una realidad paralela. Petro nunca se ha escabullido como lo has hecho vos, ha tomado siempre una posición coherente con sus principios y cercana a las mayorias.",,,2,4,https://twitter.com/sovalle2201/status/1402694158251331586
Edith,Edith,2021-06-09T18:29:28.000Z,"Petro desde su primera alocución fijo su posición frente al paro y siempre ha transmitido en sus mensajes la intención de la paz,  ha sido claro y concreto en lo q seria el programa de gob del pacto histórico.
Fajardo presente su programa de gob, y se verá si hay coincidencias.",,,1,12,https://twitter.com/Edith62175542/status/1402694349817847809
Benkos,Benkos,2021-06-09T18:30:35.000Z,"@sergio_fajardo
, no creo que 
@petrogustavo
 haya transado con el paramilitar alias don Berna para gobernar, eso sí sería ""fajardiarse"".",,1,,2,https://twitter.com/benkoscaicedo/status/1402694630790008840
Benkos,Benkos,2021-06-09T19:23:00.000Z,"Los vínculos de Sergio Fajardo con la Oficina de Envigado #Revelado...
El periodista Julián F. Martínez da un paseo por los acuerdo políticos de Sergio Fajardo, como alcalde y gobernador, partiendo de uno de los 26 cables de Wik...
youtube.com",,,,1,https://twitter.com/benkoscaicedo/status/1402707823776124933
Edith,Edith,2021-06-09T18:32:25.000Z,"2. A Fajardo le falta tanta autenticidad que se atreve a decir lo mismo que le dicen sus amigos, asi, sin discernimiento, seducido por una frase cliché sin contenido que la respalde.",,,,5,https://twitter.com/Edith62175542/status/1402695092939464705
Quillero,Quillero,2021-06-09T18:34:01.000Z,"Señor Fajardo, si ud considera que Petro se ""Fajardió"" Entonces ya no le quedan excusas para no unirse a él en alianza y tratar de lograr la presidencia en primera vuelta. Pero sabe que? Desde ya sé que no lo piensa hacer porque lo suyo es engañar con el cuento de los extremod",,,4,134,https://twitter.com/RCDataScientist/status/1402695496884436992
El ingeniero 10,El ingeniero 10,2021-06-09T18:34:21.000Z,"¿Cómo así? 

¿Se fué a ver ballenas mientras los asesinos tomaban el poder de nuevo? 

¿Tiene denuncias por hidrohituango? 

¿Se volvió Uribista de closet?",,1,1,117,https://twitter.com/El_IngeC10/status/1402695581018079242
Bivianvelez,Bivianvelez,2021-06-09T20:29:55.000Z,Ya está saliendo del closet!,,,,3,https://twitter.com/Bivian98976624/status/1402724664305229832
MatProfe Juan Payan,MatProfe Juan Payan,2021-06-09T18:36:33.000Z,"Nunca te he visto llamarle a corrupto corrupto, al asesino asesino y el genocida... es más, nunca te he visto llamar crimen de estado el crimen de estado

Hay mucha diferencia Sergio... ¡mucha!",,,2,74,https://twitter.com/MatProfeJPayan/status/1402696131889569792
Guillermo Bolívar,Guillermo Bolívar,2021-06-09T18:36:46.000Z,Fajardiarse es sinónimo de abyecto y Petro no es capas de unirse a un bandido convirtiéndose en su esclavo como lo hace ud.,,,6,20,https://twitter.com/diogenesprimero/status/1402696186063212559
Alvaro Pío González,Alvaro Pío González,2021-06-09T18:38:25.000Z,"@sergio_fajardo
 ¿Que Petro se Fajardió? Fajardiarse es lo Peor que le puede pasar a Colombia...
Escuché lo que dice Petro y me gusta, y No veo a ningún Fajardo por ahí.
#PetroPresidente2022",,1,10,95,https://twitter.com/AlvaroPoGonzlez/status/1402696601072803842
Marypoppins,Marypoppins,2021-06-09T18:38:52.000Z,"Ni a la pecueca le llega usted a 
@petrogustavo
, lo que él dice lo ha manifestado desde el inicio del paro. En cambio usted 
@sergio_fajardo
 siempre del lado del opresor y no sabe en donde está parado, bueno parado en los muertos de hudroituango.",,,6,16,https://twitter.com/mpomppis/status/1402696713710837774
Nancy Pinto,Nancy Pinto,2021-06-09T18:41:12.000Z,"Ya quisiera, pero Petro tiene dignidad",,1,,2,https://twitter.com/NancyPinto60/status/1402697302381322240
Ximena Contreras,Ximena Contreras,2021-06-09T18:43:19.000Z,"Se Fajardio???? Nuncan han escuchado las palabras de Petro, el siempre ha tenido el mismo discurso. Otra cosa es que personas como usted ( corrupta) le llamen odio a sus palabras.",,2,5,47,https://twitter.com/Ximecontreras10/status/1402697834894401537
Santiaguito,Santiaguito,2021-06-09T18:45:17.000Z,Ahora dígalo sin llorar,,2,,2,https://twitter.com/Santia_GOs/status/1402698328391946249
RETRINO,RETRINO,2021-06-09T18:43:34.000Z,Eso no es que se fajardió. #FajardiarseEs cuando usted se escondió ante el llamado de las víctimas de#Hidroituango.,,1,11,39,https://twitter.com/retrino/status/1402697898459111424
Luis C Orejarena,Luis C Orejarena,2021-06-09T19:59:33.000Z,,,,,1,https://twitter.com/lorejarena/status/1402717018156109836
Camilx,Camilx,2021-06-09T18:44:08.000Z,"No señor, Gustavo Petro no se puede fajardiar, porque de ser así estaría ante la justicia por una obra corrupta y catástrofica como Hidroituango. No compare, no compare.",,3,6,65,https://twitter.com/PelosNecios23/status/1402698039878377474
