nombre,usuario,fecha,texto,emoticon,cantidad_comentarios,cantidad_likes,cantidad_retweets,link
Jojare,Jojare,2021-01-06T11:25:44.000Z,"Los uribistas de bien, viajan a EEUU huyendo de la justicia o en calidad de presos.",,29,303,3.1K,https://twitter.com/Jojare2/status/1346779980886396930
E.Eckford,E.Eckford,2021-01-06T11:33:32.000Z,Huyendo o transportando sus emprendimientos!,,1,2,78,https://twitter.com/E_Eckford/status/1346781946001698820
Presidente club de los bloqueados por el Matarife,Presidente club de los bloqueados por el Matarife,2021-01-06T11:33:23.000Z,"Usted cada vez que escribe o habla lo unico que destila es veneno, eso es inato en viboras rastreras como usted",,,5,40,https://twitter.com/nomasmara/status/1346781906592002050
Katherine Fuentes,Katherine Fuentes,2021-01-06T11:43:51.000Z,A este adefecio humano le parece normal que asilen a alguien del país.,,1,5,67,https://twitter.com/trialismojurid2/status/1346784543261548545
LaRadiodelGato,LaRadiodelGato,2021-01-06T11:44:48.000Z,"Y mientras tanto ...los del centro democrático trabajan y trabajan y trabajan en buscar víctimas para asesinar y desplazar para quedarse con sus tierras y ganados ...le suena ""senadora ilegítima""?",,1,24,171,https://twitter.com/pulsop_103_3fm/status/1346784782399795200
JUAN DAVID,JUAN DAVID,2021-01-06T15:47:22.000Z,PALABRAS DEL RESENTIDO SOCIAL.,,2,,,https://twitter.com/JUANDAV44337495/status/1346845823989133312
Manuel Ome C.,Manuel Ome C.,2021-01-06T11:53:51.000Z,Definitivamente esta bruja deja ver su escoba. Como si el asilo fuese irse de paseo o si concederlo dependiera de quien lo pide. Prefiere que se queden para poder asesinarlos. De lo que carece la Cabal es de moral.,,4,32,314,https://twitter.com/manantomec/status/1346787059416096769
bernardo5,bernardo5,2021-01-06T20:20:40.000Z,,,,2,2,https://twitter.com/berna028/status/1346914604425875459
Cwast,Cwast,2021-01-06T11:53:56.000Z,"En vez de decir que ojalá nadie tuviera que pedir asilo y salir de Colombia, dice que es un conchudo por pedir asilo en Canadá. Ahí tienen el nivel de bajeza e inmoralidad de esta gente. Que asco.",,,28,415,https://twitter.com/CwastProison/status/1346787078009454592
Kanabico Objetor,Kanabico Objetor,2021-01-06T12:02:18.000Z,"Vea, si fuera así la amaríamos a usted ""mor""... Pero qué va.",,,1,13,https://twitter.com/elANTIMILI/status/1346789187085860866
Fer tweetero,Fer tweetero,2021-01-06T12:03:36.000Z,Esta brava por qué no lo pudieron matar ?,,,8,22,https://twitter.com/FernandoArangu9/status/1346789511779524613
Viviana G.,Viviana G.,2021-01-06T12:09:21.000Z,"Les arde el orto, por qué no lo pudieron matar.",,,1,8,https://twitter.com/ahhappe/status/1346790957199618050
Abdel Sami Azahar,Abdel Sami Azahar,2021-01-06T12:17:28.000Z,"Conchuda usted vieja infeliz, que hace parte del partido de Gobierno, el mismo que es incapaz de brindarle seguridad al constituyente primario, lidefes sociales, líderes políticos de oposición y estudiantes, los rx de la vida cotidiana de un colombiano en gobiernos Fascistas.",,,1,10,https://twitter.com/juliansierra64/status/1346792999959875585
Cesar Cuellar,Cesar Cuellar,2021-01-06T18:09:12.000Z,"Amenazar a la gente con despojarle las tierras con el marido Jose Félix si no votan por el que diga la chanda del narcoparásito #82. Al parecer y según investigaciones, ellos son responsables de lo acontecido en San Marcos Sucre ya hace más de 2 meses.",,,1,1,https://twitter.com/CesarRCullar1/status/1346881518510231558
H.Mutis55/86,H.Mutis55/86,2021-01-06T12:18:27.000Z,Entonces debió esperar a que el uribismo lo asesinara?,,3,26,226,https://twitter.com/pormillano/status/1346793250548555782
Molotov,Molotov,2021-01-06T13:43:03.000Z,Ardida porque no pudo ejecutar la orden de su patrón ,,,3,36,https://twitter.com/MolotovNegativo/status/1346814541460504576
MILTON ALBERTO ROJAS,MILTON ALBERTO ROJAS,2021-01-06T12:19:46.000Z,"En ese orden de ideas sus hijos deberián prestar servicio militar estimada lumbrera, por su amor incondicional a las FFMM, no?",,11,77,1.2K,https://twitter.com/MILTONALBERTORO/status/1346793582607347717
Karma Camaleón,Karma Camaleón,2021-01-06T12:57:11.000Z,Eso se llama tremenda cerrada de orto! ,,,1,57,https://twitter.com/MauPG5/status/1346802998052319233
H.Mutis55/86,H.Mutis55/86,2021-01-06T12:23:12.000Z,"Petro salva a su familia y sigue en su lucha; sigue vivo al contrario de personajes con pensamiento similar que fueron asesinados como Gaitán, Galán, Pardo Leal, Jaramillo Ossa.",,1,23,300,https://twitter.com/pormillano/status/1346794442783649792
Willl Coronell P,Willl Coronell P,2021-01-06T16:41:59.000Z,Arajo.... Lo colocan al mismo nivel de Gaitan y Galán... ,,2,,2,https://twitter.com/wcoronell/status/1346859568123535370
Mad Rush Fan,Mad Rush Fan,2021-01-06T12:24:03.000Z,¿Y en Canadá no están algunos bandidos del Centro Democrático en las mismas? Al menos ese pelado se fue porque lo iban a matar. Los del CD piden asilo para no pagar cárcel aquí por bandidos y corruptos.,,1,6,50,https://twitter.com/madrushfan/status/1346794659201359880
Carviba,Carviba,2021-01-06T12:29:04.000Z,"Usted es una basura de ser humano, pura pérdida",,2,,2,https://twitter.com/Carviba1/status/1346795919656816642
EriMedina,EriMedina,2021-01-06T12:33:24.000Z,"Agradezca payasa que usted hace parte del clan mafioso de este gobierno, y sus hijos si no corren peligro.",,,2,14,https://twitter.com/Ladelascuentas/status/1346797011811577856
Gustavo ROJAS,Gustavo ROJAS,2021-01-06T12:34:40.000Z,"Despreciable ser 
@MariaFdaCabal",,,,13,https://twitter.com/rojas_gustavo69/status/1346797331203690496
José Vicente,José Vicente,2021-01-06T12:34:50.000Z,"Entonces porque ud roba sus hijos son ladrones.Petro no es comunista,pero si lo fuera sus hijos no tienen porqué serlo;no creo que su hijo robe tierras.",,6,20,223,https://twitter.com/joseshidarta/status/1346797372836360192
Pineda#SigámonosLosBuenos,Pineda#SigámonosLosBuenos,2021-01-06T18:55:22.000Z,No crea no crea esa familia es un nido de ratas de alcantarilla,,,1,5,https://twitter.com/olafocamionero/status/1346893134584832007
H.Mutis55/86,H.Mutis55/86,2021-01-06T12:38:05.000Z,Para donde fue que huyó Aida Merlano y la salvaron del uribismo que la quería muerta para callarla?,,,17,25,https://twitter.com/pormillano/status/1346798192256561153
𝐿𝒶 𝒥𝒶𝓂𝑒𝓈,𝐿𝒶 𝒥𝒶𝓂𝑒𝓈,2021-01-06T12:38:52.000Z,"Conchudo es que un país como este, un presidente y sus políticos de turno no hagan nada para otorgarle las garantías necesarias a su gente, y tenga que irse a otro para respetar su vida.
Ud es un asco de persona y como política da es miedo.",,1,8,94,https://twitter.com/lanathica/status/1346798386150854657
Dra Sweetty,Dra Sweetty,2021-01-06T12:39:01.000Z,"Obviamente a ud quien le dará asilo? Lo primero es revisar su historial y segundo que aportaría al país donde llegué.
Ni lo uno ni lo otro mi señora.
Ud es igual a un acinetobacter.",,1,6,44,https://twitter.com/AlemarDuMe89/status/1346798425061416962
Diego R.,Diego R.,2021-01-06T12:39:06.000Z,"A la Mafe no le parecen conchudos son los hijos de matarife que se enriquecieron ilicitamente a punta de zonas francas decretadas por el estado, estos hamponcillos si son con los que comulga el esperpento este.",,,5,16,https://twitter.com/d13g056/status/1346798444749459458
Deuterio,Deuterio,2021-01-06T12:39:13.000Z,Cómo van el asunto de la compra de votos....en serio está señora con mucho dinero no sabe cómo es el sistema político y económico en Canadá....como son despojadores y feudalistas piensan que todos los países serios son iguales...,,,23,292,https://twitter.com/alquimista1213/status/1346798476751994881
Cristina.,Cristina.,2021-01-06T12:39:24.000Z,"Empezando no debió pedir asilo en ninguna parte, señora, los colombianos deberíamos poder vivir en nuestro país sin miedo a que nos maten, pero obvio, qué va a entender usted de eso. Paraca.",,2,23,371,https://twitter.com/CristinaRevolt/status/1346798520108515328
Raúl Moreno Rivera,Raúl Moreno Rivera,2021-01-06T13:20:16.000Z,"Cris... Esa cosa no clasifica para ser llamada ""señora""... Le faltan unos grados para ser persona.",,,1,7,https://twitter.com/juanitolafo/status/1346808804466446336
Mary Luz Herrán Cárdenas,Mary Luz Herrán Cárdenas,2021-01-06T12:40:20.000Z,"Sra, no le queda bien hablar de lo q desconoce. Usd tienen al país en un caos, los asesinos reinan, las masacres aumentan, acá los ddhh se los pasan por la faja, no hay garantías para la oposición y sus flias estamos amenazados por querer un mejor país, uds lo han acabado.",,4,32,207,https://twitter.com/maryluzherran/status/1346798755002126336
Mauro Villamil Betancourt,Mauro Villamil Betancourt,2021-01-06T21:18:18.000Z,"Señora Mary Luz, no le dedique su tiempo a esa gárgola macabra.",,,1,18,https://twitter.com/VillamilBMauro/status/1346929108090052608
Manuel antiuribista,Manuel antiuribista,2021-01-06T12:42:31.000Z,"Está hp vaca y burra de 
@MariaFdaCabal
 en verdad que toda una desgraciada claro como los criminales son sus  amigos y socios   nada va ha pasar nunca",,1,1,8,https://twitter.com/ManuelEsp30/status/1346799307018612738
Alvaro,Alvaro,2021-01-06T12:44:20.000Z,Este es el país que les gusta a los Uribistas.,,,,2,https://twitter.com/Alvaro07406953/status/1346799764634030080
Colombia a la Deriva,Colombia a la Deriva,2021-01-06T12:44:52.000Z,BANDIDA ASESINA,,,4,10,https://twitter.com/VargasEsVil/status/1346799897857679360
Adriana María Mejía Aguado,Adriana María Mejía Aguado,2021-01-06T12:45:05.000Z,"Sra Cabal, el asilo se debe xq Col no le ofrece las garantías xa proteger su vida, ese derecho fundamental consagrado en la Constitución Política de Col. 
No sea incendiaria tratando de imponer una ideología política q no es y q no viene al caso.
Lo cierto es q este gob es inepto",,4,42,268,https://twitter.com/ammejiaaguado/status/1346799950743695362
ALEX P.,ALEX P.,2021-01-06T13:37:56.000Z,"Por que no pedirán asilo en Cuba, Venezuela, Nicaragua o Corea del Norte. ?",,2,,,https://twitter.com/EDWINPRA666/status/1346813251640819712
ORCA Organización,ORCA Organización,2021-01-06T19:50:45.000Z,Si no la inventaron por lo menos ella sí lleva una en la  frente! ,,,,,https://twitter.com/ORCAOrganizacin/status/1346907074400284679
Herb Powell,Herb Powell,2021-01-06T12:45:43.000Z,"Bajo esa lógica, usted debería estar en un establo o una pesebrera. Mula",,1,3,44,https://twitter.com/BrotherofHomer/status/1346800109187702785
Do Re Miiiiii,Do Re Miiiiii,2021-01-06T13:43:07.000Z,Jajajajajajaja me caes muy bien,,1,,1,https://twitter.com/dorellyta/status/1346814556111253509
David Rozo,David Rozo,2021-01-06T12:48:32.000Z,"Señora, él no debió pedir asilo en ningún país: deje de ser tan bruta. ¿No se cansa de dar pena ajena con cada cosa estúpida que escribe?",,2,2,19,https://twitter.com/DonIzquierdo_/status/1346800820310986753
Ciudadan@sColombia@s,Ciudadan@sColombia@s,2021-01-06T12:51:54.000Z,"Usted si que es conchuda, dice a los demás que trabajen y cobra desde la casa 34 millones sin hacer nada .

Dice que el estado no debe proteger a nadie y vive de él, con escoltas hasta para ir al baño y cobrando millonadas..

Habla de democracia y llegó con votos comprados.
RT.",,1,2,37,https://twitter.com/CentroDeVerdad/status/1346801668617367554
