nombre,usuario,fecha,texto,emoticon,cantidad_comentarios,cantidad_likes,Cantidad_Retweets,link
Gustavo Petro,@petrogustavo,2021-08-28T23:59:33.000Z,"Si queremos paz, una sociedad más justa, muchísimo más productiva y con empleo, no solo hay que superar el uribismo, sino su ideología: el neoliberalismo.",,71,556,1.5K,https://twitter.com/petrogustavo/status/1431768449148203016
Gustavo Petro,@petrogustavo,2021-08-28T23:59:33.000Z,"Es por eso que a usted le ofrecen diversas alternativas, no solo la uribista, como en un mercado, pero todas neoliberales, al final ganan ellos, los dueños de la banca. A menos que usted se decida a cambiar realmente el país.",,38,415,1.2K,https://twitter.com/petrogustavo/status/1431768447898296325
Gustavo Petro,@petrogustavo,2021-08-28T23:59:33.000Z,"El modo de desregulación neoliberal genera un beneficiario por encima de todos: los dueños del sistema financiero. Estos dueños en Colombia son Sarmiento y el GEA, y están atravesados en impedir una unidad democrática y un cambio real. Por eso ponen sus candidatos",,5,188,463,https://twitter.com/petrogustavo/status/1431768446690279425
Gustavo Petro,@petrogustavo,2021-08-28T23:59:33.000Z,"Cuando desde el centro nos atacan y se niegan a una gran confluencia política, no es porque se le tenga temor a Petro, sino porque significo la llegada de lo popular al poder, la superación de ese neoliberalismo, a eso le temen.",,22,198,496,https://twitter.com/petrogustavo/status/1431768445478215683
Gustavo Petro,@petrogustavo,2021-08-28T23:59:32.000Z,"El neoliberalismo esa idea falseada de la realidad de pensar que solo el mercado lleva al bienestar, que todo debe ser mercancía y que lo público debe extinguirse, ha conducido a toda la humanidad al desastre climático a la mayor desigualdad desde hace un siglo y no al bienestar.",,21,195,479,https://twitter.com/petrogustavo/status/1431768444341563393
Gustavo Petro,@petrogustavo,2021-08-28T23:59:32.000Z,"Aquí una demostración de cómo la ideología del uribismo es el neoliberalismo. En realidad Colombia jamás ha sido socialdemócrata, ni siquiera, demócrata.

Este neoliberalismo destruyó la estabilidad laboral,
la agricultura, nos dejo dependientes del petróleo. quebró la industriaQuote Tweet
Gabriel J. Vallejo Chujfi
@GabrielJVallejo
 · Aug 27
El país lleva años padeciendo una enfermedad llamada “SOCIALDEMOCRACIA”.

Ojalá esta vez sea la oportunidad para empezar a curarnos de esa peste socialdemócrata construyendo un camino de generación de riqueza a través del libre mercado y la reducción el Estado.",,238,975,2.6K,https://twitter.com/petrogustavo/status/1431768443003588608
Gustavo Petro,@petrogustavo,2021-08-28T22:47:10.000Z,"Cualquiera que sea la discusión interna en un movimiento, esta no debería llegar al punto de llevar al exilio a los jóvenes.Quote Tweet
Wilmar Perdomo
@wilmarperdomo_
 · Aug 28
La senadora @AngelicaLozanoC me escribe mostrándose solidaria cuando antes ni siquiera respondía mis mensajes.

¡Cuánto cinismo!

@CarlosCarrilloA @CarlosFGalan @heidy_up @cancinodiegoa @AForeroM 

Abro hilo para contarles qué pasó   twitter.com/wilmarperdomo_…
Show this thread",,42,432,1K,https://twitter.com/petrogustavo/status/1431750232879079428
Gustavo Petro,@petrogustavo,2021-08-28T22:05:32.000Z,"Me reuní con dirigentes de los Llanos: indígenas, empresarios, artistas, dirigentes políticos, sociales para hablar del impacto del desastre climático, el final del petróleo y el nuevo Llano ligado a la agricultura, la agroindustria y el conocimiento.

Villavicencio",,181,1K,3.5K,https://twitter.com/petrogustavo/status/1431739752580059140
Gustavo Petro,@petrogustavo,2021-08-28T21:07:40.000Z,"Aquí se sintetiza el fracaso de una Nación. Una madre con sus hijos que mueren por el calor del desierto tratando de llegar a EEUU porque en Colombia no tenían oportunidad.

De esto se trata el cambio real de Colombia. De abrir oportunidades a todas y todos sus ciudadanosQuote Tweet
Noticias Caracol
@NoticiasCaracol
 · Aug 28
Colombiana que murió con su hija cruzando frontera de EE. UU. supuestamente iba para el Meta https://bit.ly/3ynLDJV",,371,744,1.9K,https://twitter.com/petrogustavo/status/1431725192993193988
Gustavo Petro,@petrogustavo,2021-08-28T19:33:18.000Z,"¿Será que en el plan del descrédito, la revista innombrable terminará en el sótano infernal de la absurdidad?",,205,1K,4K,https://twitter.com/petrogustavo/status/1431701444126810121
Gustavo Petro,@petrogustavo,2021-08-28T19:33:18.000Z,"Hay una columnista que dice que es una propuesta absurda imprimir billetes. Si no se hace se acaba el papel moneda. Todos los países con soberanía monetaria lo hacen.

Después dice que es absurdo frenar la explotación petrolera. Si no se hace se extingue la humanidad",,997,1.9K,5.2K,https://twitter.com/petrogustavo/status/1431701442566496257
Gustavo Petro,@petrogustavo,2021-08-28T19:06:33.000Z,"El neoliberalismo nos condenó a ser un país extractivista dependiente del petróleo y sin empleo, aumentó la desigualdad social y nos enclaustró en la violencia eterna.

Cambiar el país es escapar no solo del uribismo, que es la forma, sino del neoliberalismo que es la ideología.",,57,304,808,https://twitter.com/petrogustavo/status/1431694711790751748
Gustavo Petro,@petrogustavo,2021-08-28T19:06:33.000Z,"El neoliberalismo no es solo la ideología de Uribe, también es la de la mayor parte de la clase política del país. Cree esa ideología que si toda la existencia humana se moldea como un mercado libre habrá más bienestar.

Esa ideología arruinó nuestra agricultura.Quote Tweet
César Pachón
@CesarPachonAgro
 · Aug 28
Algunos que hoy se muestran como la ""renovación"" de la política son los que acabaron con los cultivos de cebada y de trigo en los años 90. Acabaron con nuestra soberanía y seguridad alimentaria.
Sin embargo algunos campesinos resisten. La verdadera ""gente que hace bien"".",,78,626,1.5K,https://twitter.com/petrogustavo/status/1431694709693550592
Gustavo Petro,@petrogustavo,2021-08-28T18:32:14.000Z,"Va muriendo la generación que de joven cambio el mundo. Después no volvió a surgir una generación semejante. Quizás nos hundimos en lo instantáneo sin pasión, en la ausencia del arte, en el ruido para llenar el silencio.Quote Tweet
Mick Jagger
@MickJagger
 · Aug 28",,105,666,2.7K,https://twitter.com/petrogustavo/status/1431686075299336192
Gustavo Petro,@petrogustavo,2021-08-28T14:23:58.000Z,"Hay una gran diferencia entre tratar de mover las personas hacia una agenda de cambio y moverlas bajo la lógica de conservar el régimen, y detener el cambio

Invito a las fuerzas de la coalición que convocó el partido verde a moverse hacia un programa para cambiar a Colombia.Quote Tweet
Angélica Lozano Correa
@AngelicaLozanoC
 · Aug 27
 ¿La concejal habla del mismo profesor Alejandro al que Petro le propuso en 2018/19 ser candidato de Colombia Humana a la alcaldía de Bogotá y al que invitó este año a integrarse a la consulta presidencial de izquierda e incluso ser su vice? twitter.com/heidy_up/statu…",,279,1K,3.4K,https://twitter.com/petrogustavo/status/1431623598259806208
Gustavo Petro,@petrogustavo,2021-08-28T14:00:22.000Z,"Con la salida de Carolina Soto de la junta directiva del Banco de la República, el uribismo tendra control total de la dirección monetaria en los próximos cuatro años. Un verdadero desastre.

https://amp.larepublica.co/opinion/editorial/la-hora-de-la-independencia-del-emisor-3223587?utm_medium=Social&utm_source=Twitter&__twitter_impression=true…",,296,1.8K,4.1K,https://twitter.com/petrogustavo/status/1431617657502109701
Gustavo Petro,@petrogustavo,2021-08-28T13:51:19.000Z,Los fondos privados de pensiones no son sino un ahorro forzoso donde usted paga por ahorrar.,,128,609,1.5K,https://twitter.com/petrogustavo/status/1431615379911098373
Gustavo Petro,@petrogustavo,2021-08-28T13:51:19.000Z,"Por eso hemos propuesto para garantizar pensiones a las y los trabajadores de Colombia, reformar la ley 100 en pensiones, y construir un fondo universal donde las cotizaciones vayan a pagar directamente a los pensionados.",,34,461,1.3K,https://twitter.com/petrogustavo/status/1431615378787127296
Gustavo Petro,@petrogustavo,2021-08-28T13:51:18.000Z,"Mientras aprueban las leyes que llevan a millones de trabajadores a fondos privados de pensiones, para disfrute de Sarmiento, y en donde no recibirán pensión, los legisladores mismos se pasan a Colpensiones donde si recibirán pensión.Quote Tweet
Juliana Ramírez
@Julianaramirez6
 · Aug 28
El Senador Macías logró en tiempo récord pasar de fondo privado a Colpensiones. 

Para recordar una de las tantas jugaditas del senador que me acabó de bloquear.

 https://m.youtube.com/watch?v=keVzRBQ9r4o…",,132,1.6K,3.3K,https://twitter.com/petrogustavo/status/1431615377033895939
Gustavo Petro,@petrogustavo,2021-08-28T12:59:35.000Z,"El objetivo del cambio es salir de la violencia, la corrupción y la desigualdad social. Una Era de Paz lo he llamado.

El neoliberalismo, que es convertir cada acción humana en un mercado, solo lleva a profundizar la violencia, la corrupción y la desigualdad",,28,332,848,https://twitter.com/petrogustavo/status/1431602362146336769
Gustavo Petro,@petrogustavo,2021-08-28T12:59:35.000Z,"Plantea un debate Luis Fernando Veladconalrededor de las ideas liberales que serían pertinentes hoy para cambiar a Colombia

Escribí antes una columna en donde creo que la agenda liberal que hoy se necesita es la de la Revolución en marcha y no la del neoliberalismo.Quote Tweet
Luis Fernando Velasco Chaves
@velascoluisf
 · Aug 27
Bienvenido @agaviriau el subdirector de Planeacion Nal de Uribe y ministro de salud de Santos que defendió ley 100 del expresidente Gaviria.. llega al debate político fortaleciendo Nuevo Liberalismo…desde las ideas Liberales esperamos debatir desde orillas ideológicas distintas",,45,379,1.1K,https://twitter.com/petrogustavo/status/1431602360959254528
Gustavo Petro,@petrogustavo,2021-08-28T12:49:25.000Z,"Señor director de la policía, General Vargas, usted debe proteger la vida y los bienes del abogado defensor de derechos humanos Sebastián Caballero.

La persecusión gubernamental contra este abogado ha llegado a niveles delictivos.Quote Tweet
Sebastián Caballero
@S_Caballer0
 · Aug 27
El día de ayer hackearon las cuentas bancarias mía y de mi compañera, las desocuparon, intervinieron correos electrónicos y mis redes sociales e iniciaron una campaña de intimidación hacia mi y mi familia. Hago responsable al Estado colombiano y a la @PoliciaColombia !",,52,789,1.5K,https://twitter.com/petrogustavo/status/1431599803859865603
Gustavo Petro,@petrogustavo,2021-08-27T20:46:05.000Z,"Ayer subí por esta carretera de noche después de dictar una conferencia sobre el cambio climático y el futuro del llano en Villavicencio. Bueno, tuve suerte.Quote Tweet
Cielo Rusinque Urrego
@cielo_rusinque
 · Aug 27
“Una piedra en el camino, me enseñó que mi destino, era viajar y viajar… también me dijo un arriero, que no hay que llegar primero, sino hay que saber llegar…”⁦@AndresCamiloHR⁩ ⁦@alexbernalradio⁩",,609,879,3K,https://twitter.com/petrogustavo/status/1431357373193629703
Gustavo Petro,@petrogustavo,2021-08-27T20:28:23.000Z,Por tanto la propuesta liberal de Alejandro Gaviria no logra superar el neoliberalismo y de ahí sus silencios en estos temas. La posibilidad de encuentro entre el progresismo y el liberalismo se centra en que el liberalismo pueda superar el neoliberalismo.,,148,878,2.5K,https://twitter.com/petrogustavo/status/1431352918955995140
Gustavo Petro,@petrogustavo,2021-08-27T20:28:23.000Z,"La educación superior sin duda es clave para la disminución de la desigualdad, pero lograr que la juventud de  escasos recursos pueda acceder a la educación superior es responsabilidad del Estado que debe hacer saltar en cobertura y calidad las universidades públicas de Colombia",,51,726,2.1K,https://twitter.com/petrogustavo/status/1431352917697736709
Gustavo Petro,@petrogustavo,2021-08-27T20:28:23.000Z,"El desarrollo agrario no es solo un problema de titularización de la tierra, ademas es un problema de  desigualdad sustancial en la tenencia de la tierra fértil. Luego un reforma agraria es fundamental para el desarrollo agrario.",,22,547,1.5K,https://twitter.com/petrogustavo/status/1431352916372230148
Gustavo Petro,@petrogustavo,2021-08-27T20:28:22.000Z,"Como la prevención de la enfermedad no es un negocio, la ley 100 no permite construir un modelo adecuado al derecho a la salud. El modelo de prevención que es el prioritario, debe ser responsabilidad pública, dado que no lo puede ofrecer el mercado.",,34,502,1.4K,https://twitter.com/petrogustavo/status/1431352914883268609
Gustavo Petro,@petrogustavo,2021-08-27T20:28:10.000Z,"No cambiamos el modelo de salud, sino establecemos una prioridad en el sistema preventivo de salud, que esta fuera del mercado. es una actividad de responsabilidad pública que implica agua potable, producción de vacunas y medicamentos y personal de salud cubriendo los hogares.",,27,498,1.4K,https://twitter.com/petrogustavo/status/1431352864211972096
Gustavo Petro,@petrogustavo,2021-08-27T20:28:09.000Z,El desarrollo económico no pasa simplemente por incentivar la competencia y corregir monopolios. Muy liberal pero insuficiente la propuesta. Hay que salir de la dependencia de hidrocarburos e iniciar un proceso de industrialización inducido por el Estado,,707,2.5K,7.2K,https://twitter.com/petrogustavo/status/1431352858029531137
Gustavo Petro,@petrogustavo,2021-08-27T17:11:52.000Z,"Estos son los puntos que presenta Alejandro Gaviria como comienzo de un debate político. Muchos se acercan a nuestro planteamiento, creo que falta profundidad en la transición por cambio climático, en el cambio del modelo de salud y la pertinencia de una reforma agraria.Quote Tweet
Alejandro Gaviria
@agaviriau
 · Aug 27
Un ideario en 60 puntos
http://agaviria.co/2021/08/un-ideario-en-60-puntos.html…",,564,1.1K,4.6K,https://twitter.com/petrogustavo/status/1431303461744824325
Gustavo Petro,@petrogustavo,2021-08-27T13:28:36.000Z,La fiscalía no debería participar del debate político con su proceder que es penal. Termina judicializando la política en el afán de proteger un proyecto político: el del uribismo.,,71,606,2.6K,https://twitter.com/petrogustavo/status/1431247275272069124
Gustavo Petro,@petrogustavo,2021-08-27T13:28:36.000Z,"La acusación de la fiscalía contra Sergio Fajardo se basa en que no tuvo en cuenta el riesgo cambiario a la hora de reestructurar la deuda del departamento de Antioquia y falló, elevándola.

Puede ser una irregularidad, pero eso no constituye, en mi opinión, delito.Quote Tweet
CABLENOTICIAS
@CABLENOTICIAS
 · Aug 27
#Judicial | Fiscalía acusará ante la corte Suprema a Sergio Fajardo (@sergio_fajardo) por presuntas irregularidades en contratación

https://bit.ly/3jnoPWy",,354,1K,4.3K,https://twitter.com/petrogustavo/status/1431247273724350480
Gustavo Petro,@petrogustavo,2021-08-27T01:32:11.000Z,"¡Ven a mi Espacio!Ended·Gustavo Petro
lista cerrada del Pacto Histórico al Congreso
Space ended",,160,458,1.8K,https://twitter.com/petrogustavo/status/1431066984171573262
Gustavo Petro,@petrogustavo,2021-08-27T00:59:03.000Z,"¡Ven a mi Espacio!Ended·Gustavo Petro
La lista cerrada del Pacto Histórico
Space ended",,95,499,2K,https://twitter.com/petrogustavo/status/1431058644825743364
Gustavo Petro,@petrogustavo,2021-08-27T00:56:50.000Z,A las ocho en punto,,102,403,1.4K,https://twitter.com/petrogustavo/status/1431058085603430400
Gustavo Petro,@petrogustavo,2021-08-25T20:39:35.000Z,"Entra al senado, en reemplazo de Juan Luis Castro, 
@yezidgarciaa
, senador costeño, exconcejal de progresistas nuestra bancada de gobierno de Bogotá Humana, lucha en el partido verde por su vinculación al Pacto Histórico. Un justo premio a la vida de un luchador social.",,173,1K,4.4K,https://twitter.com/petrogustavo/status/1430630962405298176
Gustavo Petro,@petrogustavo,2021-08-25T13:21:55.000Z,"No fue la.ONU la que me invito a exponer nuestra propuesta de ordenamiento territorial frente al cambio climático que hicimos para Bogotá, fue la Universidad de Harvard.

Uno de mis momentos mas emocionantes.Quote Tweet
Adriana María Mejía Aguado
@ammejiaaguado
 · Aug 25
.#PildorasParaLaMemoria 
De nuevo, ONU invita a Petro (.⁦@Petrogustavo)⁩ a Nueva York | http://Bogota.gov.co
 https://bogota.gov.co/mi-ciudad/gestion-publica/de-nuevo-onu-invita-petro-nueva-york…
Show this thread",,96,811,2.6K,https://twitter.com/petrogustavo/status/1430520816718987268
Gustavo Petro,@petrogustavo,2021-08-25T13:18:50.000Z,"Y le llaman ciencia, pero es una especie de negacionismo lo que aparece en lo que llamo la izquierda fósil : aquella que no comprende que salir de los combustibles fósiles es un asunto de vida y es para ya, es esa la afirmación que hace la ciencia.Quote Tweet
Jorge Enrique Robledo
@JERobledo
 · Aug 24
5 NO hay estudios serios que digan que en 2050 el mundo tendrá que haber reducido a cero los Gases de Efecto Invernadero (GEI).
@petrogustavo debe dar la fuente que señala que Colombia y el mundo TIENEN que completar su transición energética en 12 años (!!??).
Show this thread",,565,1.1K,3.7K,https://twitter.com/petrogustavo/status/1430520041892679683
Gustavo Petro,@petrogustavo,2021-08-25T13:06:47.000Z,"Aunque el autor del articulo pertenece a una campaña, que no es la.mia, hace un balance relqtivamente objetivo del debate presidencial promovido por la ANDI sobre politiva económico. Hay pisos comunes.Las propuestas económicas de los precandidatos presidenciales - Razón Pública
razonpublica.com",,32,256,818,https://twitter.com/petrogustavo/status/1430517008089616388
Gustavo Petro,@petrogustavo,2021-08-25T12:51:58.000Z,"Llega a la Cartagena de Reficar un buque cargado de... ¡gasolina! ¿Qué Colombia no se iba a volver como Venezuela?Quote Tweet
EL HERALDO
@elheraldoco
 · Aug 25
El buque llegó cargado con 225 mil barriles de gasolina. https://bit.ly/3jceIUv",,353,2.5K,5.6K,https://twitter.com/petrogustavo/status/1430513282092306432
Gustavo Petro,@petrogustavo,2021-08-25T12:30:50.000Z,"Propusimos el debate del cambio climático entre dos candidatos de la coalición de la esperanza y dos del Pacto Histórico, en estos estaré, y abierto a dos del.uribismo si quiere.

Después decidiremos conjuntamente que medios mediaran el debate. 

Así que no me esperes.Quote Tweet
Vicky Dávila
@VickyDavilaH
 · Aug 25
Hoy a las 12 en SEMANA están invitados @JERobledo y @petrogustavo a debatir. Robledo está confirmado y nos gustaría contar con Petro también. El tema ambiental es clave. Conéctate!",,2.1K,3.5K,13.4K,https://twitter.com/petrogustavo/status/1430507962104221699
